|0|1|2|3|4
453|Smartphone Motorola Moto G31 128GB Grafite 4G Octa-Core 4GB RAM 6,4” Câm. Tripla + Selfie 13MP|R$ 1.439,10|R$ 1.999,00|ou 10x de R$ 159,90 sem juros|1241
454|Apple iPhone 13 128GB Meia-noite Tela 6,1” 12MP - iOS|R$ 4.769,10|R$ 7.599,90|ou 10x de R$ 529,90 sem juros|1320
455|Smartphone Samsung Galaxy A23 128GB Preto 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.399,99|null|ou 10x de R$ 140,00 sem juros|null
456|Smartphone Samsung Galaxy A23 128GB Preto 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.748,90|null|ou 10x de R$ 174,89 sem juros|null
457|Smartphone Samsung Galaxy S20 FE 5G 128GB Violeta|R$ 2.249,00|R$ 3.999,00|ou 10x de R$ 249,89 sem juros|1803
458|Smartphone Samsung Galaxy A03 64GB Vermelho 4G Octa-Core 4GB RAM Tela 6,5|R$ 1.999,90|null|ou 10x de R$ 199,99 sem juros|null
459|Smartphone Samsung Galaxy A23 128GB Branco 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.399,00|null|ou 10x de R$ 139,90 sem juros|null
460|Smartphone Samsung Galaxy A13 128GB Branco 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 999,00|R$ 1.799,00|ou 9x de R$ 123,33 sem juros|2540
461|Smartphone Samsung Galaxy A13 128GB Azul 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 999,00|R$ 1.799,00|ou 9x de R$ 123,33 sem juros|2890
462|iPhone 11 Apple 128GB Branco 6,1” 12MP iOS|R$ 3.509,99|R$ 5.828,90|ou 10x de R$ 390,00 sem juros|1591
463|Smartphone Samsung Galaxy A13 128GB Azul 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.699,00|null|ou 10x de R$ 169,90 sem juros|null
464|Smartphone Samsung Galaxy A23 128GB Azul 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.700,00|null|ou 10x de R$ 170,00 sem juros|null
465|Smartphone Samsung Galaxy A23 128GB Azul 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.660,00|null|ou 10x de R$ 166,00 sem juros|null
466|Smartphone Samsung Galaxy S20 FE 5G 128GB Azul|R$ 2.249,00|R$ 3.999,00|ou 10x de R$ 249,89 sem juros|3565
467|Smartphone Samsung Galaxy M53 128GB Marrom 5G|R$ 1.999,00|R$ 3.499,00|ou 10x de R$ 222,11 sem juros|305
468|"Smartphone Samsung Galaxy A12 64 GB - Branco, 4G, Câmera Quadrupla 48MP + Selfie 8MP, Processador Octa-core, RAM 4GB, Tela 6.5"""|R$ 1.277,10|R$ 1.419,00|ou 10x de R$ 141,90 sem juros|null
469|Smartphone Samsung Galaxy A03 64GB Preto 4G Octa-Core 4GB RAM Tela 6,5” Câm. Dupla + Sefie 5MP|R$ 2.599,90|null|ou 10x de R$ 259,99 sem juros|null
470|Smartphone Samsung Galaxy A23 128GB Branco 4G Octa-Core 4GB RAM 6,6” Câm. Quádrupla + Selfie 8MP|R$ 1.799,99|null|ou 10x de R$ 180,00 sem juros|null
471|Carregador USB-C de 20W Apple Branco Original - iPhone/iPad Branco|R$ 160,19|R$ 280,00|null|4000
472|Smartphone Samsung Galaxy A03 64GB Vermelho 4G Octa-Core 4GB RAM Tela 6,5” Câm. Dupla + Sefie 5MP|R$ 886,50|R$ 985,00|ou 10x de R$ 98,50 sem juros|null
473|Smartphone Samsung Galaxy A03 Core 32GB Cobre Octa-Core 2GB RAM 6,5” Câm. 8MP + Selfie 5MP|R$ 749,00|R$ 999,00|ou 6x de R$ 138,70 sem juros|920
474|Smartphone Motorola Moto G32 128GB Vermelho 4G - Octa-Core 4GB RAM 6,5” Câm. Tripla + Selfie 16MP|R$ 2.399,99|null|ou 10x de R$ 240,00 sem juros|null
475|Smartphone Samsung Galaxy A21s 64GB Azul 4G - 4GB RAM 6,5” Câm. Quádrupla + Selfie 13MP|R$ 1.887,30|R$ 2.730,00|ou 10x de R$ 209,70 sem juros|null
476|Smartphone Samsung Galaxy A03 64GB Preto 4G Octa-Core 4GB RAM Tela 6,5” Câm. Dupla + Sefie 5MP|R$ 849,00|R$ 1.299,00|ou 7x de R$ 134,76 sem juros|4868
477|Smartphone Samsung Galaxy A21s 64GB Branco 4G - 4GB RAM 6,5” Câm. Quádrupla + Selfie 13MP|R$ 1.959,30|R$ 2.930,00|ou 10x de R$ 217,70 sem juros|null
478|Apple iPhone 13 128GB Estelar Tela 6,1” 12MP - iOS|R$ 4.769,99|R$ 7.599,90|ou 10x de R$ 530,00 sem juros|913
479|Smartphone Samsung Galaxy M13 128GB Cobre 4G Octa-Core 4GB RAM 6,6” Câm. Tripla + Selfie 8MP|R$ 1.750,00|null|ou 10x de R$ 175,00 sem juros|null
480|Smartphone Samsung Galaxy M13 128GB Cobre 4G Octa-Core 4GB RAM 6,6” Câm. Tripla + Selfie 8MP|R$ 1.399,00|null|ou 6x de R$ 233,17 sem juros|null
481|Smartphone Samsung Galaxy A03 64GB Vermelho 4G Octa-Core 4GB RAM Tela 6,5” Câm. Dupla + Sefie 5MP|R$ 849,00|R$ 1.299,00|ou 7x de R$ 134,76 sem juros|2872
482|"Smartphone Samsung Galaxy A23, 6,6"", 128GB, Android, Branco"|R$ 2.161,54|null|ou 10x de R$ 216,15 sem juros|null
483|Smartphone Motorola Moto G32 128GB Rosé 4G Octa-Core 4GB RAM 6,5” Câm. Tripla + Selfie 16MP|R$ 1.079,10|R$ 1.599,00|ou 10x de R$ 119,90 sem juros|1111
484|Smartphone Motorola Moto G52 128GB Preto 4G Octa-Core 4GB RAM 6,6” Câm. Tripla + Selfie 16MP|R$ 3.999,90|null|ou 10x de R$ 399,99 sem juros|null
485|iPhone 11 Apple 128GB Preto 6,1” 12MP iOS|R$ 3.509,99|R$ 6.345,90|ou 10x de R$ 390,00 sem juros|2007
486|Smartphone Samsung Galaxy A03 64GB Preto 4G Octa-Core 4GB RAM Tela 6,5” Câm. Dupla + Sefie 5MP|R$ 882,00|R$ 980,00|ou 10x de R$ 98,00 sem juros|null
487|Smartphone Samsung Galaxy A13 128GB Preto 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.499,99|null|ou 10x de R$ 150,00 sem juros|null
488|Smartphone Samsung Galaxy A13 128GB Preto 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.600,00|null|ou 10x de R$ 160,00 sem juros|null
489|"Smartphone Samsung Galaxy A13 128GB - Azul, 4G, Câmera 50MP + Selfie 8MP, Processador Octa-core, RAM 4GB, Tela 6.6"""|R$ 1.376,10|R$ 1.529,00|ou 10x de R$ 152,90 sem juros|null
490|Smartphone Samsung Galaxy A23 128GB Branco 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.399,99|null|ou 10x de R$ 140,00 sem juros|null
491|Smartphone Samsung Galaxy A23 128GB Branco 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.399,00|null|ou 10x de R$ 139,90 sem juros|null
492|Smartphone Motorola E32 64GB 4GB RAM 4G Câmera Tripla + Selfie 8MP Tela 6.5'' Rose|R$ 829,15|R$ 942,22|ou 10x de R$ 94,22 sem juros|232
493|Smartphone Samsung Galaxy A13 128GB Azul 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.299,99|null|ou 10x de R$ 130,00 sem juros|null
494|Smartphone Samsung Galaxy A13 128GB Azul 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.449,00|null|ou 10x de R$ 144,90 sem juros|null
495|"Smartphone Samsung Galaxy A13 Preto 128gb 4g Wi-Fi Tela 6.6"" 4gb Câmera Quádrupla + Selfie 8mp"|R$ 1.526,05|null|ou 10x de R$ 152,61 sem juros|null
496|Smartphone Samsung Galaxy M13 128GB Azul 4G - Octa-Core 4GB RAM 6,6” Câm. Tripla + Selfie 8MP|R$ 3.399,90|null|ou 10x de R$ 339,99 sem juros|null
497|Smartphone Samsung Galaxy M13 128GB Azul 4G Octa-Core 4GB RAM 6,6” Câm. Tripla + Selfie 8MP|R$ 2.999,00|null|ou 10x de R$ 299,90 sem juros|null
498|Smartphone Samsung Galaxy A23 128GB Azul 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.748,90|null|ou 10x de R$ 174,89 sem juros|null
499|Smartphone Samsung Galaxy A23 128GB Azul 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.849,80|R$ 1.943,90|ou 10x de R$ 184,98 sem juros|null
500|Smartphone Samsung Galaxy A23 128GB Branco 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.249,00|R$ 2.099,99|ou 10x de R$ 138,78 sem juros|938
501|Smartphone Samsung Galaxy A23 128GB Branco 5G - Octa-Core 4GB RAM 6,6” Câm. Quádrupla + Selfie 8MP|R$ 2.688,30|R$ 3.750,00|ou 10x de R$ 298,70 sem juros|null
502|Smartphone Samsung Galaxy A23 128GB Branco 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.798,50|null|ou 10x de R$ 179,85 sem juros|null
503|Smartphone Samsung Galaxy A03 Core 32GB Preto Octa-Core 2GB RAM 6,5” Câm. 8MP + Selfie 5MP|R$ 749,00|R$ 999,00|ou 6x de R$ 138,70 sem juros|1206
504|iPhone 11 Apple 64GB (PRODUCT)RED 6,1” 12MP iOS|R$ 3.059,99|R$ 4.399,00|ou 10x de R$ 340,00 sem juros|732
505|iPhone 11 Apple 64GB Preto 6,1” 12MP iOS|R$ 3.059,99|R$ 4.739,90|ou 10x de R$ 340,00 sem juros|2198
506|Smartphone Samsung Galaxy A13 128GB Preto 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 999,00|R$ 1.799,00|ou 9x de R$ 123,33 sem juros|3094
507|iPhone 11 Apple 64GB Branco 6,1” 12MP iOS|R$ 3.059,99|R$ 4.761,90|ou 10x de R$ 340,00 sem juros|2733
508|Smartphone Samsung Galaxy M53 128GB Azul 5G|R$ 1.999,00|R$ 3.499,00|ou 10x de R$ 222,11 sem juros|1312
509|Smartphone Motorola Moto G31 128GB Grafite 4G Octa-Core 4GB RAM 6,4” Câm. Tripla + Selfie 13MP|R$ 1.439,10|R$ 1.999,00|ou 10x de R$ 159,90 sem juros|1241
510|Apple iPhone 13 128GB Meia-noite Tela 6,1” 12MP - iOS|R$ 4.769,10|R$ 7.599,90|ou 10x de R$ 529,90 sem juros|1320
511|Smartphone Samsung Galaxy A23 128GB Preto 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.399,99|null|ou 10x de R$ 140,00 sem juros|null
512|Smartphone Samsung Galaxy A23 128GB Preto 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.748,90|null|ou 10x de R$ 174,89 sem juros|null
513|Smartphone Samsung Galaxy S20 FE 5G 128GB Violeta|R$ 2.249,00|R$ 3.999,00|ou 10x de R$ 249,89 sem juros|1803
514|Smartphone Samsung Galaxy A03 64GB Vermelho 4G Octa-Core 4GB RAM Tela 6,5|R$ 1.999,90|null|ou 10x de R$ 199,99 sem juros|null
515|Smartphone Samsung Galaxy A23 128GB Branco 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.399,00|null|ou 10x de R$ 139,90 sem juros|null
516|Smartphone Samsung Galaxy A13 128GB Branco 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 999,00|R$ 1.799,00|ou 9x de R$ 123,33 sem juros|2540
517|Smartphone Samsung Galaxy A13 128GB Azul 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 999,00|R$ 1.799,00|ou 9x de R$ 123,33 sem juros|2890
518|iPhone 11 Apple 128GB Branco 6,1” 12MP iOS|R$ 3.509,99|R$ 5.828,90|ou 10x de R$ 390,00 sem juros|1591
519|Smartphone Samsung Galaxy A13 128GB Azul 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.699,00|null|ou 10x de R$ 169,90 sem juros|null
520|Smartphone Samsung Galaxy A23 128GB Azul 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.700,00|null|ou 10x de R$ 170,00 sem juros|null
521|Smartphone Samsung Galaxy A23 128GB Azul 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.660,00|null|ou 10x de R$ 166,00 sem juros|null
522|Smartphone Samsung Galaxy S20 FE 5G 128GB Azul|R$ 2.249,00|R$ 3.999,00|ou 10x de R$ 249,89 sem juros|3565
523|Smartphone Samsung Galaxy M53 128GB Marrom 5G|R$ 1.999,00|R$ 3.499,00|ou 10x de R$ 222,11 sem juros|305
524|"Smartphone Samsung Galaxy A12 64 GB - Branco, 4G, Câmera Quadrupla 48MP + Selfie 8MP, Processador Octa-core, RAM 4GB, Tela 6.5"""|R$ 1.277,10|R$ 1.419,00|ou 10x de R$ 141,90 sem juros|null
525|Smartphone Samsung Galaxy A03 64GB Preto 4G Octa-Core 4GB RAM Tela 6,5” Câm. Dupla + Sefie 5MP|R$ 2.599,90|null|ou 10x de R$ 259,99 sem juros|null
526|Smartphone Samsung Galaxy A23 128GB Branco 4G Octa-Core 4GB RAM 6,6” Câm. Quádrupla + Selfie 8MP|R$ 1.799,99|null|ou 10x de R$ 180,00 sem juros|null
527|Carregador USB-C de 20W Apple Branco Original - iPhone/iPad Branco|R$ 160,19|R$ 280,00|null|4000
528|Smartphone Samsung Galaxy A03 64GB Vermelho 4G Octa-Core 4GB RAM Tela 6,5” Câm. Dupla + Sefie 5MP|R$ 886,50|R$ 985,00|ou 10x de R$ 98,50 sem juros|null
529|Smartphone Samsung Galaxy A03 Core 32GB Cobre Octa-Core 2GB RAM 6,5” Câm. 8MP + Selfie 5MP|R$ 749,00|R$ 999,00|ou 6x de R$ 138,70 sem juros|920
530|Smartphone Motorola Moto G32 128GB Vermelho 4G - Octa-Core 4GB RAM 6,5” Câm. Tripla + Selfie 16MP|R$ 2.399,99|null|ou 10x de R$ 240,00 sem juros|null
531|Smartphone Samsung Galaxy A21s 64GB Azul 4G - 4GB RAM 6,5” Câm. Quádrupla + Selfie 13MP|R$ 1.887,30|R$ 2.730,00|ou 10x de R$ 209,70 sem juros|null
532|Smartphone Samsung Galaxy A03 64GB Preto 4G Octa-Core 4GB RAM Tela 6,5” Câm. Dupla + Sefie 5MP|R$ 849,00|R$ 1.299,00|ou 7x de R$ 134,76 sem juros|4868
533|Smartphone Samsung Galaxy A21s 64GB Branco 4G - 4GB RAM 6,5” Câm. Quádrupla + Selfie 13MP|R$ 1.959,30|R$ 2.930,00|ou 10x de R$ 217,70 sem juros|null
534|Apple iPhone 13 128GB Estelar Tela 6,1” 12MP - iOS|R$ 4.769,99|R$ 7.599,90|ou 10x de R$ 530,00 sem juros|913
535|Smartphone Samsung Galaxy M13 128GB Cobre 4G Octa-Core 4GB RAM 6,6” Câm. Tripla + Selfie 8MP|R$ 1.750,00|null|ou 10x de R$ 175,00 sem juros|null
536|Smartphone Samsung Galaxy M13 128GB Cobre 4G Octa-Core 4GB RAM 6,6” Câm. Tripla + Selfie 8MP|R$ 1.399,00|null|ou 6x de R$ 233,17 sem juros|null
537|Smartphone Samsung Galaxy A03 64GB Vermelho 4G Octa-Core 4GB RAM Tela 6,5” Câm. Dupla + Sefie 5MP|R$ 849,00|R$ 1.299,00|ou 7x de R$ 134,76 sem juros|2872
538|"Smartphone Samsung Galaxy A23, 6,6"", 128GB, Android, Branco"|R$ 2.161,54|null|ou 10x de R$ 216,15 sem juros|null
539|Smartphone Motorola Moto G32 128GB Rosé 4G Octa-Core 4GB RAM 6,5” Câm. Tripla + Selfie 16MP|R$ 1.079,10|R$ 1.599,00|ou 10x de R$ 119,90 sem juros|1111
540|Smartphone Motorola Moto G52 128GB Preto 4G Octa-Core 4GB RAM 6,6” Câm. Tripla + Selfie 16MP|R$ 3.999,90|null|ou 10x de R$ 399,99 sem juros|null
541|iPhone 11 Apple 128GB Preto 6,1” 12MP iOS|R$ 3.509,99|R$ 6.345,90|ou 10x de R$ 390,00 sem juros|2007
542|Smartphone Samsung Galaxy A03 64GB Preto 4G Octa-Core 4GB RAM Tela 6,5” Câm. Dupla + Sefie 5MP|R$ 882,00|R$ 980,00|ou 10x de R$ 98,00 sem juros|null
543|Smartphone Samsung Galaxy A13 128GB Preto 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.499,99|null|ou 10x de R$ 150,00 sem juros|null
544|Smartphone Samsung Galaxy A13 128GB Preto 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.600,00|null|ou 10x de R$ 160,00 sem juros|null
545|"Smartphone Samsung Galaxy A13 128GB - Azul, 4G, Câmera 50MP + Selfie 8MP, Processador Octa-core, RAM 4GB, Tela 6.6"""|R$ 1.376,10|R$ 1.529,00|ou 10x de R$ 152,90 sem juros|null
546|Smartphone Samsung Galaxy A23 128GB Branco 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.399,99|null|ou 10x de R$ 140,00 sem juros|null
547|Smartphone Samsung Galaxy A23 128GB Branco 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.399,00|null|ou 10x de R$ 139,90 sem juros|null
548|Smartphone Motorola E32 64GB 4GB RAM 4G Câmera Tripla + Selfie 8MP Tela 6.5'' Rose|R$ 829,15|R$ 942,22|ou 10x de R$ 94,22 sem juros|232
549|Smartphone Samsung Galaxy A13 128GB Azul 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.299,99|null|ou 10x de R$ 130,00 sem juros|null
550|Smartphone Samsung Galaxy A13 128GB Azul 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.449,00|null|ou 10x de R$ 144,90 sem juros|null
551|"Smartphone Samsung Galaxy A13 Preto 128gb 4g Wi-Fi Tela 6.6"" 4gb Câmera Quádrupla + Selfie 8mp"|R$ 1.526,05|null|ou 10x de R$ 152,61 sem juros|null
552|Smartphone Samsung Galaxy M13 128GB Azul 4G - Octa-Core 4GB RAM 6,6” Câm. Tripla + Selfie 8MP|R$ 3.399,90|null|ou 10x de R$ 339,99 sem juros|null
553|Smartphone Samsung Galaxy M13 128GB Azul 4G Octa-Core 4GB RAM 6,6” Câm. Tripla + Selfie 8MP|R$ 2.999,00|null|ou 10x de R$ 299,90 sem juros|null
554|Smartphone Samsung Galaxy A23 128GB Azul 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.748,90|null|ou 10x de R$ 174,89 sem juros|null
555|Smartphone Samsung Galaxy A23 128GB Azul 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.849,80|R$ 1.943,90|ou 10x de R$ 184,98 sem juros|null
556|Smartphone Samsung Galaxy A23 128GB Branco 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.249,00|R$ 2.099,99|ou 10x de R$ 138,78 sem juros|938
557|Smartphone Samsung Galaxy A23 128GB Branco 5G - Octa-Core 4GB RAM 6,6” Câm. Quádrupla + Selfie 8MP|R$ 2.688,30|R$ 3.750,00|ou 10x de R$ 298,70 sem juros|null
558|Smartphone Samsung Galaxy A23 128GB Branco 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.798,50|null|ou 10x de R$ 179,85 sem juros|null
559|Smartphone Samsung Galaxy A03 Core 32GB Preto Octa-Core 2GB RAM 6,5” Câm. 8MP + Selfie 5MP|R$ 749,00|R$ 999,00|ou 6x de R$ 138,70 sem juros|1206
560|iPhone 11 Apple 64GB (PRODUCT)RED 6,1” 12MP iOS|R$ 3.059,99|R$ 4.399,00|ou 10x de R$ 340,00 sem juros|732
561|iPhone 11 Apple 64GB Preto 6,1” 12MP iOS|R$ 3.059,99|R$ 4.739,90|ou 10x de R$ 340,00 sem juros|2198
562|Smartphone Samsung Galaxy A13 128GB Preto 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 999,00|R$ 1.799,00|ou 9x de R$ 123,33 sem juros|3094
563|iPhone 11 Apple 64GB Branco 6,1” 12MP iOS|R$ 3.059,99|R$ 4.761,90|ou 10x de R$ 340,00 sem juros|2733
564|Smartphone Samsung Galaxy M53 128GB Azul 5G|R$ 1.999,00|R$ 3.499,00|ou 10x de R$ 222,11 sem juros|1312
565|Smartphone Motorola Moto G31 128GB Grafite 4G Octa-Core 4GB RAM 6,4” Câm. Tripla + Selfie 13MP|R$ 1.439,10|R$ 1.999,00|ou 10x de R$ 159,90 sem juros|1241
566|Apple iPhone 13 128GB Meia-noite Tela 6,1” 12MP - iOS|R$ 4.769,10|R$ 7.599,90|ou 10x de R$ 529,90 sem juros|1320
567|Smartphone Samsung Galaxy A23 128GB Preto 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.399,99|null|ou 10x de R$ 140,00 sem juros|null
568|Smartphone Samsung Galaxy A23 128GB Preto 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.748,90|null|ou 10x de R$ 174,89 sem juros|null
569|Smartphone Samsung Galaxy S20 FE 5G 128GB Violeta|R$ 2.249,00|R$ 3.999,00|ou 10x de R$ 249,89 sem juros|1803
570|Smartphone Samsung Galaxy A03 64GB Vermelho 4G Octa-Core 4GB RAM Tela 6,5|R$ 1.999,90|null|ou 10x de R$ 199,99 sem juros|null
571|Smartphone Samsung Galaxy A23 128GB Branco 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.399,00|null|ou 10x de R$ 139,90 sem juros|null
572|Smartphone Samsung Galaxy A13 128GB Branco 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 999,00|R$ 1.799,00|ou 9x de R$ 123,33 sem juros|2540
573|Smartphone Samsung Galaxy A13 128GB Azul 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 999,00|R$ 1.799,00|ou 9x de R$ 123,33 sem juros|2890
574|iPhone 11 Apple 128GB Branco 6,1” 12MP iOS|R$ 3.509,99|R$ 5.828,90|ou 10x de R$ 390,00 sem juros|1591
575|Smartphone Samsung Galaxy A13 128GB Azul 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.699,00|null|ou 10x de R$ 169,90 sem juros|null
576|Smartphone Samsung Galaxy A23 128GB Azul 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.700,00|null|ou 10x de R$ 170,00 sem juros|null
577|Smartphone Samsung Galaxy A23 128GB Azul 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.660,00|null|ou 10x de R$ 166,00 sem juros|null
578|Smartphone Samsung Galaxy S20 FE 5G 128GB Azul|R$ 2.249,00|R$ 3.999,00|ou 10x de R$ 249,89 sem juros|3565
579|Smartphone Samsung Galaxy M53 128GB Marrom 5G|R$ 1.999,00|R$ 3.499,00|ou 10x de R$ 222,11 sem juros|305
580|"Smartphone Samsung Galaxy A12 64 GB - Branco, 4G, Câmera Quadrupla 48MP + Selfie 8MP, Processador Octa-core, RAM 4GB, Tela 6.5"""|R$ 1.277,10|R$ 1.419,00|ou 10x de R$ 141,90 sem juros|null
581|Smartphone Samsung Galaxy A03 64GB Preto 4G Octa-Core 4GB RAM Tela 6,5” Câm. Dupla + Sefie 5MP|R$ 2.599,90|null|ou 10x de R$ 259,99 sem juros|null
582|Smartphone Samsung Galaxy A23 128GB Branco 4G Octa-Core 4GB RAM 6,6” Câm. Quádrupla + Selfie 8MP|R$ 1.799,99|null|ou 10x de R$ 180,00 sem juros|null
583|Carregador USB-C de 20W Apple Branco Original - iPhone/iPad Branco|R$ 160,19|R$ 280,00|null|4000
584|Smartphone Samsung Galaxy A03 64GB Vermelho 4G Octa-Core 4GB RAM Tela 6,5” Câm. Dupla + Sefie 5MP|R$ 886,50|R$ 985,00|ou 10x de R$ 98,50 sem juros|null
585|Smartphone Samsung Galaxy A03 Core 32GB Cobre Octa-Core 2GB RAM 6,5” Câm. 8MP + Selfie 5MP|R$ 749,00|R$ 999,00|ou 6x de R$ 138,70 sem juros|920
586|Smartphone Motorola Moto G32 128GB Vermelho 4G - Octa-Core 4GB RAM 6,5” Câm. Tripla + Selfie 16MP|R$ 2.399,99|null|ou 10x de R$ 240,00 sem juros|null
587|Smartphone Samsung Galaxy A21s 64GB Azul 4G - 4GB RAM 6,5” Câm. Quádrupla + Selfie 13MP|R$ 1.887,30|R$ 2.730,00|ou 10x de R$ 209,70 sem juros|null
588|Smartphone Samsung Galaxy A03 64GB Preto 4G Octa-Core 4GB RAM Tela 6,5” Câm. Dupla + Sefie 5MP|R$ 849,00|R$ 1.299,00|ou 7x de R$ 134,76 sem juros|4868
589|Smartphone Samsung Galaxy A21s 64GB Branco 4G - 4GB RAM 6,5” Câm. Quádrupla + Selfie 13MP|R$ 1.959,30|R$ 2.930,00|ou 10x de R$ 217,70 sem juros|null
590|Apple iPhone 13 128GB Estelar Tela 6,1” 12MP - iOS|R$ 4.769,99|R$ 7.599,90|ou 10x de R$ 530,00 sem juros|913
591|Smartphone Samsung Galaxy M13 128GB Cobre 4G Octa-Core 4GB RAM 6,6” Câm. Tripla + Selfie 8MP|R$ 1.750,00|null|ou 10x de R$ 175,00 sem juros|null
592|Smartphone Samsung Galaxy M13 128GB Cobre 4G Octa-Core 4GB RAM 6,6” Câm. Tripla + Selfie 8MP|R$ 1.399,00|null|ou 6x de R$ 233,17 sem juros|null
593|Smartphone Samsung Galaxy A03 64GB Vermelho 4G Octa-Core 4GB RAM Tela 6,5” Câm. Dupla + Sefie 5MP|R$ 849,00|R$ 1.299,00|ou 7x de R$ 134,76 sem juros|2872
594|"Smartphone Samsung Galaxy A23, 6,6"", 128GB, Android, Branco"|R$ 2.161,54|null|ou 10x de R$ 216,15 sem juros|null
595|Smartphone Motorola Moto G32 128GB Rosé 4G Octa-Core 4GB RAM 6,5” Câm. Tripla + Selfie 16MP|R$ 1.079,10|R$ 1.599,00|ou 10x de R$ 119,90 sem juros|1111
596|Smartphone Motorola Moto G52 128GB Preto 4G Octa-Core 4GB RAM 6,6” Câm. Tripla + Selfie 16MP|R$ 3.999,90|null|ou 10x de R$ 399,99 sem juros|null
597|iPhone 11 Apple 128GB Preto 6,1” 12MP iOS|R$ 3.509,99|R$ 6.345,90|ou 10x de R$ 390,00 sem juros|2007
598|Smartphone Samsung Galaxy A03 64GB Preto 4G Octa-Core 4GB RAM Tela 6,5” Câm. Dupla + Sefie 5MP|R$ 882,00|R$ 980,00|ou 10x de R$ 98,00 sem juros|null
599|Smartphone Samsung Galaxy A13 128GB Preto 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.499,99|null|ou 10x de R$ 150,00 sem juros|null
