|0|1|2|3|4
290|iPhone 11 Apple 128GB Branco 6,1” 12MP iOS|R$ 3.509,99|R$ 5.828,90|ou 10x de R$ 390,00 sem juros|1586
291|Smartphone Samsung Galaxy S20 FE 5G 128GB Azul|R$ 2.249,00|R$ 3.999,00|ou 10x de R$ 249,89 sem juros|3557
292|Smartphone Samsung Galaxy M53 128GB Marrom 5G|R$ 1.999,00|R$ 3.499,00|ou 10x de R$ 222,11 sem juros|305
293|"Smartphone Samsung Galaxy A12 64 GB - Branco, 4G, Câmera Quadrupla 48MP + Selfie 8MP, Processador Octa-core, RAM 4GB, Tela 6.5"""|R$ 1.277,10|R$ 1.419,00|ou 10x de R$ 141,90 sem juros|null
294|Carregador USB-C de 20W Apple Branco Original - iPhone/iPad Branco|R$ 160,19|R$ 280,00|null|4013
295|Smartphone Samsung Galaxy A03 Core 32GB Cobre Octa-Core 2GB RAM 6,5” Câm. 8MP + Selfie 5MP|R$ 749,00|R$ 999,00|ou 6x de R$ 138,70 sem juros|918
296|Smartphone Samsung Galaxy A03 64GB Preto 4G Octa-Core 4GB RAM Tela 6,5” Câm. Dupla + Sefie 5MP|R$ 849,00|R$ 1.299,00|ou 7x de R$ 134,76 sem juros|4864
297|Apple iPhone 13 128GB Estelar Tela 6,1” 12MP - iOS|R$ 4.769,99|R$ 7.599,90|ou 10x de R$ 530,00 sem juros|906
298|Smartphone Samsung Galaxy A03 64GB 4G DUAL Octa-Core 4GB RAM Tela 6,5” Câm.Dupla+Sefie 5MP ANATEL|R$ 949,00|null|ou 10x de R$ 94,90 sem juros|null
299|Smartphone Samsung Galaxy M13 128GB Cobre 4G Octa-Core 4GB RAM 6,6” Câm. Tripla + Selfie 8MP|R$ 1.750,00|null|ou 10x de R$ 175,00 sem juros|null
300|Smartphone Samsung Galaxy M13 128GB Cobre 4G Octa-Core 4GB RAM 6,6” Câm. Tripla + Selfie 8MP|R$ 1.399,00|null|ou 6x de R$ 233,17 sem juros|null
301|Smartphone Samsung Galaxy A03 64GB Vermelho 4G Octa-Core 4GB RAM Tela 6,5” Câm. Dupla + Sefie 5MP|R$ 849,00|R$ 1.299,00|ou 7x de R$ 134,76 sem juros|2878
302|Smartphone Motorola Moto G32 128GB Rosé 4G Octa-Core 4GB RAM 6,5” Câm. Tripla + Selfie 16MP|R$ 1.079,10|R$ 1.599,00|ou 10x de R$ 119,90 sem juros|1102
303|Smartphone Samsung Galaxy A23 128GB Preto 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.399,99|null|ou 10x de R$ 140,00 sem juros|null
304|Smartphone Samsung Galaxy A23 128GB Preto 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.748,90|null|ou 10x de R$ 174,89 sem juros|null
305|iPhone 11 Apple 128GB Preto 6,1” 12MP iOS|R$ 3.509,99|R$ 6.345,90|ou 10x de R$ 390,00 sem juros|2000
306|Smartphone Samsung Galaxy A13 128GB Preto 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.499,99|null|ou 10x de R$ 150,00 sem juros|null
307|Smartphone Samsung Galaxy A13 128GB Preto 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.600,00|null|ou 10x de R$ 160,00 sem juros|null
308|Smartphone Samsung Galaxy A03 64GB Vermelho 4G Octa-Core 4GB RAM Tela 6,5|R$ 1.999,90|null|ou 10x de R$ 199,99 sem juros|null
309|"Smartphone Samsung Galaxy A13 128GB - Azul, 4G, Câmera 50MP + Selfie 8MP, Processador Octa-core, RAM 4GB, Tela 6.6"""|R$ 1.376,10|R$ 1.529,00|ou 10x de R$ 152,90 sem juros|null
310|Smartphone Samsung Galaxy A23 128GB Branco 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.399,00|null|ou 10x de R$ 139,90 sem juros|null
311|Smartphone Samsung Galaxy A23 128GB Branco 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.399,99|null|ou 10x de R$ 140,00 sem juros|null
312|Smartphone Samsung Galaxy A23 128GB Branco 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.399,00|null|ou 10x de R$ 139,90 sem juros|null
313|Smartphone Samsung Galaxy A13 128GB Azul 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.699,00|null|ou 10x de R$ 169,90 sem juros|null
314|Smartphone Samsung Galaxy A13 128GB Azul 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.449,00|null|ou 10x de R$ 144,90 sem juros|null
315|Smartphone Samsung Galaxy M23 128GB Azul 5G Octa-Core 6GB RAM 6,6” Câm. Tripla + Selfie 8MP|R$ 1.399,00|R$ 1.999,00|ou 10x de R$ 155,44 sem juros|2994
316|"Smartphone Samsung Galaxy A13 Preto 128gb 4g Wi-Fi Tela 6.6"" 4gb Câmera Quádrupla + Selfie 8mp"|R$ 1.526,05|null|ou 10x de R$ 152,61 sem juros|null
317|Smartphone Samsung Galaxy M13 128GB Azul 4G - Octa-Core 4GB RAM 6,6” Câm. Tripla + Selfie 8MP|R$ 3.399,90|null|ou 10x de R$ 339,99 sem juros|null
318|Smartphone Samsung Galaxy M13 128GB Azul 4G Octa-Core 4GB RAM 6,6” Câm. Tripla + Selfie 8MP|R$ 2.999,00|null|ou 10x de R$ 299,90 sem juros|null
319|Smartphone Samsung Galaxy A23 128GB Azul 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.490,00|null|ou 10x de R$ 149,00 sem juros|null
320|Smartphone Samsung Galaxy A23 128GB Azul 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.748,90|null|ou 10x de R$ 174,89 sem juros|null
321|Smartphone Samsung Galaxy A23 128GB Azul 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.849,80|R$ 1.943,90|ou 10x de R$ 184,98 sem juros|null
322|Smartphone Samsung Galaxy A23 128GB Branco 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.249,00|R$ 2.099,99|ou 10x de R$ 138,78 sem juros|935
323|Smartphone Samsung Galaxy A23 128GB Branco 5G - Octa-Core 4GB RAM 6,6” Câm. Quádrupla + Selfie 8MP|R$ 2.688,30|R$ 3.750,00|ou 10x de R$ 298,70 sem juros|null
324|Smartphone Samsung Galaxy A23 128GB Branco 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.798,50|null|ou 10x de R$ 179,85 sem juros|null
325|Smartphone Samsung Galaxy A03 Core 32GB Preto Octa-Core 2GB RAM 6,5” Câm. 8MP + Selfie 5MP|R$ 749,00|R$ 999,00|ou 6x de R$ 138,70 sem juros|1202
326|Smartphone Samsung Galaxy M13 128GB Cobre 4G Octa-Core 4GB RAM 6,6” Câm. Tripla + Selfie 8MP|R$ 1.079,10|R$ 1.699,00|ou 9x de R$ 133,22 sem juros|884
327|Smartphone Samsung Galaxy A23 128GB Preto 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.500,00|null|ou 10x de R$ 150,00 sem juros|null
328|Smartphone Samsung Galaxy A23 128GB Branco 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.849,80|R$ 1.943,90|ou 10x de R$ 184,98 sem juros|null
329|Smartphone Samsung Galaxy A23 128GB Preto 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.849,80|R$ 1.943,90|ou 10x de R$ 184,98 sem juros|null
330|"Smartphone Samsung Galaxy A13 128GB - Preto, 4G, Câmera 50MP + Selfie 8MP, Processador Octa-core, RAM 4GB, Tela 6.6"""|R$ 1.376,10|R$ 1.529,00|ou 10x de R$ 152,90 sem juros|null
331|Smartphone Samsung Galaxy A23 128GB Preto 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.549,00|null|ou 10x de R$ 154,90 sem juros|null
332|Smartphone Samsung Galaxy A23 128GB Preto 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 2.090,00|null|ou 10x de R$ 209,00 sem juros|null
333|Smartphone Motorola Moto E22 64GB Azul 4G 4GB RAM 6,5” Câm. Dupla + Selfie 5MP Dual Chip|R$ 809,99|R$ 1.399,00|ou 7x de R$ 128,57 sem juros|311
334|Smartphone Samsung Galaxy A23 128GB Azul 5G - Octa-Core 4GB RAM 6,6” Câm. Quádrupla + Selfie 8MP|R$ 4.399,90|null|ou 10x de R$ 439,99 sem juros|null
335|Smartphone Samsung Galaxy A23 128GB Preto 5G - Octa-Core 4GB RAM 6,6” Câm. Quádrupla + Selfie 8MP|R$ 3.573,00|R$ 3.970,00|ou 10x de R$ 397,00 sem juros|null
336|iPhone 11 Apple 64GB (PRODUCT)RED 6,1” 12MP iOS|R$ 3.059,99|R$ 4.399,00|ou 10x de R$ 340,00 sem juros|724
337|iPhone 11 Apple 64GB Preto 6,1” 12MP iOS|R$ 3.059,99|R$ 4.739,90|ou 10x de R$ 340,00 sem juros|2192
338|Smartphone Samsung Galaxy A13 128GB Preto 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.110,00|R$ 1.799,00|ou 9x de R$ 123,33 sem juros|3064
339|iPhone 11 Apple 64GB Branco 6,1” 12MP iOS|R$ 3.059,99|R$ 4.761,90|ou 10x de R$ 340,00 sem juros|2718
340|Smartphone Samsung Galaxy M53 128GB Azul 5G|R$ 2.221,11|R$ 3.499,00|ou 10x de R$ 222,11 sem juros|1305
341|Smartphone Motorola Moto G31 128GB Grafite 4G Octa-Core 4GB RAM 6,4” Câm. Tripla + Selfie 13MP|R$ 1.439,10|R$ 1.999,00|ou 10x de R$ 159,90 sem juros|1241
342|Apple iPhone 13 128GB Meia-noite Tela 6,1” 12MP - iOS|R$ 4.769,10|R$ 7.599,90|ou 10x de R$ 529,90 sem juros|1313
343|Smartphone Samsung Galaxy S20 FE 5G 128GB Violeta|R$ 2.249,00|R$ 3.999,00|ou 10x de R$ 249,89 sem juros|1799
344|Smartphone Samsung Galaxy A13 128GB Branco 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 999,00|R$ 1.799,00|ou 9x de R$ 123,33 sem juros|2518
345|Smartphone Samsung Galaxy A13 128GB Azul 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.110,00|R$ 1.799,00|ou 9x de R$ 123,33 sem juros|2861
346|iPhone 11 Apple 128GB Branco 6,1” 12MP iOS|R$ 3.509,99|R$ 5.828,90|ou 10x de R$ 390,00 sem juros|1586
347|Smartphone Samsung Galaxy S20 FE 5G 128GB Azul|R$ 2.249,00|R$ 3.999,00|ou 10x de R$ 249,89 sem juros|3557
348|Smartphone Samsung Galaxy M53 128GB Marrom 5G|R$ 1.999,00|R$ 3.499,00|ou 10x de R$ 222,11 sem juros|305
349|"Smartphone Samsung Galaxy A12 64 GB - Branco, 4G, Câmera Quadrupla 48MP + Selfie 8MP, Processador Octa-core, RAM 4GB, Tela 6.5"""|R$ 1.277,10|R$ 1.419,00|ou 10x de R$ 141,90 sem juros|null
350|Carregador USB-C de 20W Apple Branco Original - iPhone/iPad Branco|R$ 160,19|R$ 280,00|null|4013
351|Smartphone Samsung Galaxy A03 Core 32GB Cobre Octa-Core 2GB RAM 6,5” Câm. 8MP + Selfie 5MP|R$ 749,00|R$ 999,00|ou 6x de R$ 138,70 sem juros|918
352|Smartphone Samsung Galaxy A03 64GB Preto 4G Octa-Core 4GB RAM Tela 6,5” Câm. Dupla + Sefie 5MP|R$ 849,00|R$ 1.299,00|ou 7x de R$ 134,76 sem juros|4864
353|Apple iPhone 13 128GB Estelar Tela 6,1” 12MP - iOS|R$ 4.769,99|R$ 7.599,90|ou 10x de R$ 530,00 sem juros|906
354|Smartphone Samsung Galaxy A03 64GB 4G DUAL Octa-Core 4GB RAM Tela 6,5” Câm.Dupla+Sefie 5MP ANATEL|R$ 949,00|null|ou 10x de R$ 94,90 sem juros|null
355|Smartphone Samsung Galaxy M13 128GB Cobre 4G Octa-Core 4GB RAM 6,6” Câm. Tripla + Selfie 8MP|R$ 1.750,00|null|ou 10x de R$ 175,00 sem juros|null
356|Smartphone Samsung Galaxy M13 128GB Cobre 4G Octa-Core 4GB RAM 6,6” Câm. Tripla + Selfie 8MP|R$ 1.399,00|null|ou 6x de R$ 233,17 sem juros|null
357|Smartphone Samsung Galaxy A03 64GB Vermelho 4G Octa-Core 4GB RAM Tela 6,5” Câm. Dupla + Sefie 5MP|R$ 849,00|R$ 1.299,00|ou 7x de R$ 134,76 sem juros|2878
358|Smartphone Motorola Moto G32 128GB Rosé 4G Octa-Core 4GB RAM 6,5” Câm. Tripla + Selfie 16MP|R$ 1.079,10|R$ 1.599,00|ou 10x de R$ 119,90 sem juros|1102
359|Smartphone Samsung Galaxy A23 128GB Preto 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.399,99|null|ou 10x de R$ 140,00 sem juros|null
360|Smartphone Samsung Galaxy A23 128GB Preto 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.748,90|null|ou 10x de R$ 174,89 sem juros|null
361|iPhone 11 Apple 128GB Preto 6,1” 12MP iOS|R$ 3.509,99|R$ 6.345,90|ou 10x de R$ 390,00 sem juros|2000
362|Smartphone Samsung Galaxy A13 128GB Preto 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.499,99|null|ou 10x de R$ 150,00 sem juros|null
363|Smartphone Samsung Galaxy A13 128GB Preto 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.600,00|null|ou 10x de R$ 160,00 sem juros|null
364|Smartphone Samsung Galaxy A03 64GB Vermelho 4G Octa-Core 4GB RAM Tela 6,5|R$ 1.999,90|null|ou 10x de R$ 199,99 sem juros|null
365|"Smartphone Samsung Galaxy A13 128GB - Azul, 4G, Câmera 50MP + Selfie 8MP, Processador Octa-core, RAM 4GB, Tela 6.6"""|R$ 1.376,10|R$ 1.529,00|ou 10x de R$ 152,90 sem juros|null
366|Smartphone Samsung Galaxy A23 128GB Branco 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.399,00|null|ou 10x de R$ 139,90 sem juros|null
367|Smartphone Samsung Galaxy A23 128GB Branco 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.399,99|null|ou 10x de R$ 140,00 sem juros|null
368|Smartphone Samsung Galaxy A23 128GB Branco 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.399,00|null|ou 10x de R$ 139,90 sem juros|null
369|Smartphone Samsung Galaxy A13 128GB Azul 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.699,00|null|ou 10x de R$ 169,90 sem juros|null
370|Smartphone Samsung Galaxy A13 128GB Azul 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.449,00|null|ou 10x de R$ 144,90 sem juros|null
371|Smartphone Samsung Galaxy M23 128GB Azul 5G Octa-Core 6GB RAM 6,6” Câm. Tripla + Selfie 8MP|R$ 1.399,00|R$ 1.999,00|ou 10x de R$ 155,44 sem juros|2994
372|"Smartphone Samsung Galaxy A13 Preto 128gb 4g Wi-Fi Tela 6.6"" 4gb Câmera Quádrupla + Selfie 8mp"|R$ 1.526,05|null|ou 10x de R$ 152,61 sem juros|null
373|Smartphone Samsung Galaxy M13 128GB Azul 4G - Octa-Core 4GB RAM 6,6” Câm. Tripla + Selfie 8MP|R$ 3.399,90|null|ou 10x de R$ 339,99 sem juros|null
374|Smartphone Samsung Galaxy M13 128GB Azul 4G Octa-Core 4GB RAM 6,6” Câm. Tripla + Selfie 8MP|R$ 2.999,00|null|ou 10x de R$ 299,90 sem juros|null
375|Smartphone Samsung Galaxy A23 128GB Azul 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.490,00|null|ou 10x de R$ 149,00 sem juros|null
376|Smartphone Samsung Galaxy A23 128GB Azul 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.748,90|null|ou 10x de R$ 174,89 sem juros|null
377|Smartphone Samsung Galaxy A23 128GB Azul 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.849,80|R$ 1.943,90|ou 10x de R$ 184,98 sem juros|null
378|Smartphone Samsung Galaxy A23 128GB Branco 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.249,00|R$ 2.099,99|ou 10x de R$ 138,78 sem juros|935
379|Smartphone Samsung Galaxy A23 128GB Branco 5G - Octa-Core 4GB RAM 6,6” Câm. Quádrupla + Selfie 8MP|R$ 2.688,30|R$ 3.750,00|ou 10x de R$ 298,70 sem juros|null
380|Smartphone Samsung Galaxy A23 128GB Branco 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.798,50|null|ou 10x de R$ 179,85 sem juros|null
381|Smartphone Samsung Galaxy A03 Core 32GB Preto Octa-Core 2GB RAM 6,5” Câm. 8MP + Selfie 5MP|R$ 749,00|R$ 999,00|ou 6x de R$ 138,70 sem juros|1202
382|Smartphone Samsung Galaxy M13 128GB Cobre 4G Octa-Core 4GB RAM 6,6” Câm. Tripla + Selfie 8MP|R$ 1.079,10|R$ 1.699,00|ou 9x de R$ 133,22 sem juros|884
383|Smartphone Samsung Galaxy A23 128GB Preto 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.500,00|null|ou 10x de R$ 150,00 sem juros|null
384|Smartphone Samsung Galaxy A23 128GB Branco 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.849,80|R$ 1.943,90|ou 10x de R$ 184,98 sem juros|null
385|Smartphone Samsung Galaxy A23 128GB Preto 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.849,80|R$ 1.943,90|ou 10x de R$ 184,98 sem juros|null
386|"Smartphone Samsung Galaxy A13 128GB - Preto, 4G, Câmera 50MP + Selfie 8MP, Processador Octa-core, RAM 4GB, Tela 6.6"""|R$ 1.376,10|R$ 1.529,00|ou 10x de R$ 152,90 sem juros|null
387|Smartphone Samsung Galaxy A23 128GB Preto 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.549,00|null|ou 10x de R$ 154,90 sem juros|null
388|Smartphone Samsung Galaxy A23 128GB Preto 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 2.090,00|null|ou 10x de R$ 209,00 sem juros|null
389|Smartphone Motorola Moto E22 64GB Azul 4G 4GB RAM 6,5” Câm. Dupla + Selfie 5MP Dual Chip|R$ 809,99|R$ 1.399,00|ou 7x de R$ 128,57 sem juros|311
390|Smartphone Samsung Galaxy A23 128GB Azul 5G - Octa-Core 4GB RAM 6,6” Câm. Quádrupla + Selfie 8MP|R$ 4.399,90|null|ou 10x de R$ 439,99 sem juros|null
391|Smartphone Samsung Galaxy A23 128GB Preto 5G - Octa-Core 4GB RAM 6,6” Câm. Quádrupla + Selfie 8MP|R$ 3.573,00|R$ 3.970,00|ou 10x de R$ 397,00 sem juros|null
392|iPhone 11 Apple 64GB (PRODUCT)RED 6,1” 12MP iOS|R$ 3.059,99|R$ 4.399,00|ou 10x de R$ 340,00 sem juros|724
393|iPhone 11 Apple 64GB Preto 6,1” 12MP iOS|R$ 3.059,99|R$ 4.739,90|ou 10x de R$ 340,00 sem juros|2192
394|Smartphone Samsung Galaxy A13 128GB Preto 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.110,00|R$ 1.799,00|ou 9x de R$ 123,33 sem juros|3064
395|iPhone 11 Apple 64GB Branco 6,1” 12MP iOS|R$ 3.059,99|R$ 4.761,90|ou 10x de R$ 340,00 sem juros|2718
396|Smartphone Samsung Galaxy M53 128GB Azul 5G|R$ 2.221,11|R$ 3.499,00|ou 10x de R$ 222,11 sem juros|1305
397|Smartphone Motorola Moto G31 128GB Grafite 4G Octa-Core 4GB RAM 6,4” Câm. Tripla + Selfie 13MP|R$ 1.439,10|R$ 1.999,00|ou 10x de R$ 159,90 sem juros|1241
398|Apple iPhone 13 128GB Meia-noite Tela 6,1” 12MP - iOS|R$ 4.769,10|R$ 7.599,90|ou 10x de R$ 529,90 sem juros|1313
399|Smartphone Samsung Galaxy S20 FE 5G 128GB Violeta|R$ 2.249,00|R$ 3.999,00|ou 10x de R$ 249,89 sem juros|1799
400|Smartphone Samsung Galaxy A13 128GB Branco 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 999,00|R$ 1.799,00|ou 9x de R$ 123,33 sem juros|2518
401|Smartphone Samsung Galaxy A13 128GB Azul 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.110,00|R$ 1.799,00|ou 9x de R$ 123,33 sem juros|2861
402|iPhone 11 Apple 128GB Branco 6,1” 12MP iOS|R$ 3.509,99|R$ 5.828,90|ou 10x de R$ 390,00 sem juros|1586
403|Smartphone Samsung Galaxy S20 FE 5G 128GB Azul|R$ 2.249,00|R$ 3.999,00|ou 10x de R$ 249,89 sem juros|3557
404|Smartphone Samsung Galaxy M53 128GB Marrom 5G|R$ 1.999,00|R$ 3.499,00|ou 10x de R$ 222,11 sem juros|305
405|"Smartphone Samsung Galaxy A12 64 GB - Branco, 4G, Câmera Quadrupla 48MP + Selfie 8MP, Processador Octa-core, RAM 4GB, Tela 6.5"""|R$ 1.277,10|R$ 1.419,00|ou 10x de R$ 141,90 sem juros|null
406|Carregador USB-C de 20W Apple Branco Original - iPhone/iPad Branco|R$ 160,19|R$ 280,00|null|4013
407|Smartphone Samsung Galaxy A03 Core 32GB Cobre Octa-Core 2GB RAM 6,5” Câm. 8MP + Selfie 5MP|R$ 749,00|R$ 999,00|ou 6x de R$ 138,70 sem juros|918
408|Smartphone Samsung Galaxy A03 64GB Preto 4G Octa-Core 4GB RAM Tela 6,5” Câm. Dupla + Sefie 5MP|R$ 849,00|R$ 1.299,00|ou 7x de R$ 134,76 sem juros|4864
409|Apple iPhone 13 128GB Estelar Tela 6,1” 12MP - iOS|R$ 4.769,99|R$ 7.599,90|ou 10x de R$ 530,00 sem juros|906
410|Smartphone Samsung Galaxy A03 64GB 4G DUAL Octa-Core 4GB RAM Tela 6,5” Câm.Dupla+Sefie 5MP ANATEL|R$ 949,00|null|ou 10x de R$ 94,90 sem juros|null
411|Smartphone Samsung Galaxy M13 128GB Cobre 4G Octa-Core 4GB RAM 6,6” Câm. Tripla + Selfie 8MP|R$ 1.750,00|null|ou 10x de R$ 175,00 sem juros|null
412|Smartphone Samsung Galaxy M13 128GB Cobre 4G Octa-Core 4GB RAM 6,6” Câm. Tripla + Selfie 8MP|R$ 1.399,00|null|ou 6x de R$ 233,17 sem juros|null
413|Smartphone Samsung Galaxy A03 64GB Vermelho 4G Octa-Core 4GB RAM Tela 6,5” Câm. Dupla + Sefie 5MP|R$ 849,00|R$ 1.299,00|ou 7x de R$ 134,76 sem juros|2878
414|Smartphone Motorola Moto G32 128GB Rosé 4G Octa-Core 4GB RAM 6,5” Câm. Tripla + Selfie 16MP|R$ 1.079,10|R$ 1.599,00|ou 10x de R$ 119,90 sem juros|1102
415|Smartphone Samsung Galaxy A23 128GB Preto 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.399,99|null|ou 10x de R$ 140,00 sem juros|null
416|Smartphone Samsung Galaxy A23 128GB Preto 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.748,90|null|ou 10x de R$ 174,89 sem juros|null
417|iPhone 11 Apple 128GB Preto 6,1” 12MP iOS|R$ 3.509,99|R$ 6.345,90|ou 10x de R$ 390,00 sem juros|2000
418|Smartphone Samsung Galaxy A13 128GB Preto 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.499,99|null|ou 10x de R$ 150,00 sem juros|null
419|Smartphone Samsung Galaxy A13 128GB Preto 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.600,00|null|ou 10x de R$ 160,00 sem juros|null
420|Smartphone Samsung Galaxy A03 64GB Vermelho 4G Octa-Core 4GB RAM Tela 6,5|R$ 1.999,90|null|ou 10x de R$ 199,99 sem juros|null
421|"Smartphone Samsung Galaxy A13 128GB - Azul, 4G, Câmera 50MP + Selfie 8MP, Processador Octa-core, RAM 4GB, Tela 6.6"""|R$ 1.376,10|R$ 1.529,00|ou 10x de R$ 152,90 sem juros|null
422|Smartphone Samsung Galaxy A23 128GB Branco 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.399,00|null|ou 10x de R$ 139,90 sem juros|null
423|Smartphone Samsung Galaxy A23 128GB Branco 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.399,99|null|ou 10x de R$ 140,00 sem juros|null
424|Smartphone Samsung Galaxy A23 128GB Branco 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.399,00|null|ou 10x de R$ 139,90 sem juros|null
425|Smartphone Samsung Galaxy A13 128GB Azul 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.699,00|null|ou 10x de R$ 169,90 sem juros|null
426|Smartphone Samsung Galaxy A13 128GB Azul 4G Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.449,00|null|ou 10x de R$ 144,90 sem juros|null
427|Smartphone Samsung Galaxy M23 128GB Azul 5G Octa-Core 6GB RAM 6,6” Câm. Tripla + Selfie 8MP|R$ 1.399,00|R$ 1.999,00|ou 10x de R$ 155,44 sem juros|2994
428|"Smartphone Samsung Galaxy A13 Preto 128gb 4g Wi-Fi Tela 6.6"" 4gb Câmera Quádrupla + Selfie 8mp"|R$ 1.526,05|null|ou 10x de R$ 152,61 sem juros|null
429|Smartphone Samsung Galaxy M13 128GB Azul 4G - Octa-Core 4GB RAM 6,6” Câm. Tripla + Selfie 8MP|R$ 3.399,90|null|ou 10x de R$ 339,99 sem juros|null
430|Smartphone Samsung Galaxy M13 128GB Azul 4G Octa-Core 4GB RAM 6,6” Câm. Tripla + Selfie 8MP|R$ 2.999,00|null|ou 10x de R$ 299,90 sem juros|null
431|Smartphone Samsung Galaxy A23 128GB Azul 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.490,00|null|ou 10x de R$ 149,00 sem juros|null
432|Smartphone Samsung Galaxy A23 128GB Azul 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.748,90|null|ou 10x de R$ 174,89 sem juros|null
433|Smartphone Samsung Galaxy A23 128GB Azul 4G - Octa-Core 4GB RAM 6,6” Câm Quádrupla + Selfie 8MP|R$ 1.849,80|R$ 1.943,90|ou 10x de R$ 184,98 sem juros|null
