|0|1|2|3|4
1474|Xiaomi Pocophone Poco M4 Pro Dual SIM 128 GB cool blue 6 GB RAM|1.482|null|null|789
1475|Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Azul Samsung |1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|null
1476|Positivo P26 Dual SIM 32 MB preto 32 MB RAM|87|null|null|750
1477| Moto E32 Dual SIM 64 GB rosa 4 GB RAM|839|Antes: 1045 reais con 15 centavos R$1.045,15|null|1559
1478|Smartphone Realme 9 Snapdragon 680 Branco 108mp 128gb 8gb |1.559|null|null|null
1479|Samsung Galaxy Note20 5G Dual SIM 256 GB cinza-místico 8 GB RAM|3.199|null|em10x 319 reais con 90 centavos R$319,90sem juros|275
1480|Xiaomi Redmi Note 11 (Snapdragon) Dual SIM 128 GB graphite gray 6 GB RAM|1.349|null|null|3146
1481|Smartphone Motorola Moto G42 128gb 4gb Ram Rosê|1.999|null|em10x 199 reais con 90 centavos R$199,90sem juros|null
1482|Smartphone Note 11 -128gb 4gb Ram Azul Claro +fone De Brinde|1.499|null|em10x 149 reais con 90 centavos R$149,90sem juros|null
1483|Celular Nokia 105 Dual Chip + Rádio Fm + Lanterna - Nk093|149|null|em4x 37 reais con 25 centavos R$37,25sem juros|null
1484|Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Branco Samsung |1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|null
1485|Smartphone Samsung Galaxy A03s Dual 6.5 64gb 4gb Ram Preto|899|Antes: 1427 reais con 15 centavos R$1.427,15|em10x 89 reais con 90 centavos R$89,90sem juros|null
1486|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto|1.039|Antes: 1301 reais con 83 centavos R$1.301,83|null|null
1487| Moto G22 Dual SIM 128 GB cosmic black 4 GB RAM|1.020|null|null|2876
1488|Philco Hit PCS01 Dual SIM 64 GB preto 4 GB RAM|1.100|null|em10x 110 reaisR$110sem juros|118
1489|Xiaomi Mi 9T Dual SIM 64 GB preto-carvão 6 GB RAM|2.929|null|em10x 292 reais con 90 centavos R$292,90sem juros|2987
1490|Celular Smartphone Philco Hit P8 32gb 3gb Ram Dark Blue 6''|559|Antes: 699 reaisR$699|null|null
1491|Samsung Galaxy S22+ (Snapdragon) Dual SIM 128 GB white 8 GB RAM|4.699|null|em10x 470 reaisR$470sem juros|124
1492|Samsung Galaxy A04e Dual SIM 64 GB black 3 GB RAM|790|Antes: 1550 reaisR$1.550|null|6
1493|Motorola Edge 20 Lite Dual SIM 128 GB grafite 6 GB RAM|2.624|null|null|198
1494|CAT S52 Dual SIM 64 GB preto 4 GB RAM|2.985|null|null|36
1495|Celular Smartphone Tcl 201 5'' 32gb 1gb Dual Quad Core Preto|359|Antes: 499 reaisR$499|null|null
1496|Smartphone Motorola Moto E32 Dual Sim 6.5 64gb 4gb Ram Rose|899|Antes: 1665 reaisR$1.665|em10x 89 reais con 90 centavos R$89,90sem juros|null
1497|LG K52 (13 Mpx) Dual SIM 64 GB green 3 GB RAM|987|null|null|2301
1498|Samsung Galaxy A23 128gb 4gb Ram Branco|1.249|null|em10x 124 reais con 90 centavos R$124,90sem juros|917
1499|LG K41S 32 GB preto 3 GB RAM|889|null|em10x 88 reais con 90 centavos R$88,90sem juros|22
1500|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Vermelho|1.099|Antes: 1368 reais con 92 centavos R$1.368,92|em10x 109 reais con 90 centavos R$109,90sem juros|null
1501|Samsung Galaxy A03 Core Dual SIM 32 GB black 2 GB RAM|679|Antes: 1099 reaisR$1.099|em10x 67 reais con 90 centavos R$67,90sem juros|4614
1502|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Rose|1.099|Antes: 1368 reais con 91 centavos R$1.368,91|em10x 109 reais con 90 centavos R$109,90sem juros|null
1503| Moto G82 5G Dual SIM 128 GB branco 6 GB RAM|1.899|Antes: 2999 reaisR$2.999|em10x 189 reais con 90 centavos R$189,90sem juros|234
1504|Samsung Galaxy A03s Dual SIM 64 GB preto 4 GB RAM|809|Antes: 988 reais con 09 centavos R$988,09|null|4247
1505|Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5   Preto Samsung|679|Antes: 1099 reaisR$1.099|em10x 67 reais con 90 centavos R$67,90sem juros|null
1506|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto|1.099|Antes: 1368 reais con 91 centavos R$1.368,91|em10x 109 reais con 90 centavos R$109,90sem juros|null
1507| Moto G22 128 GB cosmic black 4 GB RAM|1.095|Antes: 1339 reaisR$1.339|em10x 109 reais con 50 centavos R$109,50sem juros|399
1508|Smartphone Edge 30 Tela 6,5'' 256gb 8gb Ram Grafite Motorola|2.733|Antes: 3999 reaisR$3.999|em10x 273 reais con 32 centavos R$273,32sem juros|null
1509|Soyes Xs13 Mini Smartphone 3g Android 6.0 Dual Sim|256|null|em8x 32 reais con 03 centavos R$32,03sem juros|null
1510|Smartphone Galaxy S21 Fe 6.4'' 5g 128gb 6gb Preto Samsung|2.573|Antes: 4499 reaisR$4.499|em9x 285 reais con 89 centavos R$285,89sem juros|null
1511|Xiaomi Pocophone Poco M3 Pro 5G Dual SIM 64 GB power black 4 GB RAM|1.330|null|null|1542
1512|Smartphone Samsung Galaxy A03s Tela 6.5 64 Gb 4 Gb Ram Azul |857|Antes: 1499 reaisR$1.499|em10x 85 reais con 70 centavos R$85,70sem juros|null
1513|Samsung Galaxy A13 Dual SIM 128 GB branco 4 GB RAM|1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|2830
1514|Realme 9i Dual SIM 128 GB prism black 6 GB RAM|1.279|null|null|36
1515|Samsung Galaxy S20 FE 5G Dual SIM 128 GB cloud lavender 6 GB RAM|2.399|Antes: 3999 reaisR$3.999|em10x 239 reais con 90 centavos R$239,90sem juros|1481
1516|Samsung Galaxy M13 Dual SIM 128 GB cobre 4 GB RAM|1.300|null|null|1709
1517|Smartphone Note 11 - 128gb 4gb Ram Versão Global Nota Fiscal|1.247|null|null|null
1518| Moto G52 Dual SIM 128 GB charcoal grey 4 GB RAM|1.219|Antes: 1465 reais con 37 centavos R$1.465,37|null|1792
1519|Philco Hit P8 Dual SIM 32 GB dark blue 3 GB RAM|559|Antes: 699 reaisR$699|null|1130
1520|LG K61 Dual SIM 128 GB titânio 4 GB RAM|1.070|null|null|1122
1521|Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5  Verde Samsung|719|Antes: 1099 reaisR$1.099|em10x 71 reais con 92 centavos R$71,92sem juros|null
1522|Smartphone Motorola Moto E22 64gb Azul|1.084|Antes: 1299 reaisR$1.299|em10x 108 reais con 43 centavos R$108,43sem juros|null
1523|Smartphone Galaxy A23 5g 128gb 4gb Azul Samsung|1.799|Antes: 2299 reaisR$2.299|em9x 199 reais con 89 centavos R$199,89sem juros|null
1524|Xiaomi Pocophone Poco M4 Pro Dual SIM 128 GB cool blue 6 GB RAM|1.482|null|null|789
1525|Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Azul Samsung |1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|null
1526|Positivo P26 Dual SIM 32 MB preto 32 MB RAM|87|null|null|750
1527| Moto E32 Dual SIM 64 GB rosa 4 GB RAM|839|Antes: 1045 reais con 15 centavos R$1.045,15|null|1559
1528|Smartphone Realme 9 Snapdragon 680 Branco 108mp 128gb 8gb |1.559|null|null|null
1529|Samsung Galaxy Note20 5G Dual SIM 256 GB cinza-místico 8 GB RAM|3.199|null|em10x 319 reais con 90 centavos R$319,90sem juros|275
1530|Xiaomi Redmi Note 11 (Snapdragon) Dual SIM 128 GB graphite gray 6 GB RAM|1.349|null|null|3146
1531|Smartphone Motorola Moto G42 128gb 4gb Ram Rosê|1.999|null|em10x 199 reais con 90 centavos R$199,90sem juros|null
1532|Smartphone Note 11 -128gb 4gb Ram Azul Claro +fone De Brinde|1.499|null|em10x 149 reais con 90 centavos R$149,90sem juros|null
1533|Celular Nokia 105 Dual Chip + Rádio Fm + Lanterna - Nk093|149|null|em4x 37 reais con 25 centavos R$37,25sem juros|null
1534|Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Branco Samsung |1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|null
1535|Smartphone Samsung Galaxy A03s Dual 6.5 64gb 4gb Ram Preto|899|Antes: 1427 reais con 15 centavos R$1.427,15|em10x 89 reais con 90 centavos R$89,90sem juros|null
1536|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto|1.039|Antes: 1301 reais con 83 centavos R$1.301,83|null|null
1537| Moto G22 Dual SIM 128 GB cosmic black 4 GB RAM|1.020|null|null|2876
1538|Philco Hit PCS01 Dual SIM 64 GB preto 4 GB RAM|1.100|null|em10x 110 reaisR$110sem juros|118
1539|Xiaomi Mi 9T Dual SIM 64 GB preto-carvão 6 GB RAM|2.929|null|em10x 292 reais con 90 centavos R$292,90sem juros|2987
1540|Celular Smartphone Philco Hit P8 32gb 3gb Ram Dark Blue 6''|559|Antes: 699 reaisR$699|null|null
1541|Samsung Galaxy S22+ (Snapdragon) Dual SIM 128 GB white 8 GB RAM|4.699|null|em10x 470 reaisR$470sem juros|124
1542|Samsung Galaxy A04e Dual SIM 64 GB black 3 GB RAM|790|Antes: 1550 reaisR$1.550|null|6
1543|Motorola Edge 20 Lite Dual SIM 128 GB grafite 6 GB RAM|2.624|null|null|198
1544|CAT S52 Dual SIM 64 GB preto 4 GB RAM|2.985|null|null|36
1545|Celular Smartphone Tcl 201 5'' 32gb 1gb Dual Quad Core Preto|359|Antes: 499 reaisR$499|null|null
1546|Smartphone Motorola Moto E32 Dual Sim 6.5 64gb 4gb Ram Rose|899|Antes: 1665 reaisR$1.665|em10x 89 reais con 90 centavos R$89,90sem juros|null
1547|LG K52 (13 Mpx) Dual SIM 64 GB green 3 GB RAM|987|null|null|2301
1548|Samsung Galaxy A23 128gb 4gb Ram Branco|1.249|null|em10x 124 reais con 90 centavos R$124,90sem juros|917
1549|LG K41S 32 GB preto 3 GB RAM|889|null|em10x 88 reais con 90 centavos R$88,90sem juros|22
1550|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Vermelho|1.099|Antes: 1368 reais con 92 centavos R$1.368,92|em10x 109 reais con 90 centavos R$109,90sem juros|null
1551|Samsung Galaxy A03 Core Dual SIM 32 GB black 2 GB RAM|679|Antes: 1099 reaisR$1.099|em10x 67 reais con 90 centavos R$67,90sem juros|4614
1552|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Rose|1.099|Antes: 1368 reais con 91 centavos R$1.368,91|em10x 109 reais con 90 centavos R$109,90sem juros|null
1553| Moto G82 5G Dual SIM 128 GB branco 6 GB RAM|1.899|Antes: 2999 reaisR$2.999|em10x 189 reais con 90 centavos R$189,90sem juros|234
1554|Samsung Galaxy A03s Dual SIM 64 GB preto 4 GB RAM|809|Antes: 988 reais con 09 centavos R$988,09|null|4247
1555|Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5   Preto Samsung|679|Antes: 1099 reaisR$1.099|em10x 67 reais con 90 centavos R$67,90sem juros|null
1556|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto|1.099|Antes: 1368 reais con 91 centavos R$1.368,91|em10x 109 reais con 90 centavos R$109,90sem juros|null
1557| Moto G22 128 GB cosmic black 4 GB RAM|1.095|Antes: 1339 reaisR$1.339|em10x 109 reais con 50 centavos R$109,50sem juros|399
1558|Smartphone Edge 30 Tela 6,5'' 256gb 8gb Ram Grafite Motorola|2.733|Antes: 3999 reaisR$3.999|em10x 273 reais con 32 centavos R$273,32sem juros|null
1559|Soyes Xs13 Mini Smartphone 3g Android 6.0 Dual Sim|256|null|em8x 32 reais con 03 centavos R$32,03sem juros|null
1560|Smartphone Galaxy S21 Fe 6.4'' 5g 128gb 6gb Preto Samsung|2.573|Antes: 4499 reaisR$4.499|em9x 285 reais con 89 centavos R$285,89sem juros|null
1561|Xiaomi Pocophone Poco M3 Pro 5G Dual SIM 64 GB power black 4 GB RAM|1.330|null|null|1542
1562|Smartphone Samsung Galaxy A03s Tela 6.5 64 Gb 4 Gb Ram Azul |857|Antes: 1499 reaisR$1.499|em10x 85 reais con 70 centavos R$85,70sem juros|null
1563|Samsung Galaxy A13 Dual SIM 128 GB branco 4 GB RAM|1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|2830
1564|Realme 9i Dual SIM 128 GB prism black 6 GB RAM|1.279|null|null|36
1565|Samsung Galaxy S20 FE 5G Dual SIM 128 GB cloud lavender 6 GB RAM|2.399|Antes: 3999 reaisR$3.999|em10x 239 reais con 90 centavos R$239,90sem juros|1481
1566|Samsung Galaxy M13 Dual SIM 128 GB cobre 4 GB RAM|1.300|null|null|1709
1567|Smartphone Note 11 - 128gb 4gb Ram Versão Global Nota Fiscal|1.247|null|null|null
1568| Moto G52 Dual SIM 128 GB charcoal grey 4 GB RAM|1.219|Antes: 1465 reais con 37 centavos R$1.465,37|null|1792
1569|Philco Hit P8 Dual SIM 32 GB dark blue 3 GB RAM|559|Antes: 699 reaisR$699|null|1130
1570|LG K61 Dual SIM 128 GB titânio 4 GB RAM|1.070|null|null|1122
1571|Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5  Verde Samsung|719|Antes: 1099 reaisR$1.099|em10x 71 reais con 92 centavos R$71,92sem juros|null
1572|Smartphone Motorola Moto E22 64gb Azul|1.084|Antes: 1299 reaisR$1.299|em10x 108 reais con 43 centavos R$108,43sem juros|null
1573|Smartphone Galaxy A23 5g 128gb 4gb Azul Samsung|1.799|Antes: 2299 reaisR$2.299|em9x 199 reais con 89 centavos R$199,89sem juros|null
1574|Xiaomi Pocophone Poco M4 Pro Dual SIM 128 GB cool blue 6 GB RAM|1.482|null|null|789
1575|Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Azul Samsung |1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|null
1576|Positivo P26 Dual SIM 32 MB preto 32 MB RAM|87|null|null|750
1577| Moto E32 Dual SIM 64 GB rosa 4 GB RAM|839|Antes: 1045 reais con 15 centavos R$1.045,15|null|1559
1578|Smartphone Realme 9 Snapdragon 680 Branco 108mp 128gb 8gb |1.559|null|null|null
1579|Samsung Galaxy Note20 5G Dual SIM 256 GB cinza-místico 8 GB RAM|3.199|null|em10x 319 reais con 90 centavos R$319,90sem juros|275
1580|Xiaomi Redmi Note 11 (Snapdragon) Dual SIM 128 GB graphite gray 6 GB RAM|1.349|null|null|3146
1581|Smartphone Motorola Moto G42 128gb 4gb Ram Rosê|1.999|null|em10x 199 reais con 90 centavos R$199,90sem juros|null
1582|Smartphone Note 11 -128gb 4gb Ram Azul Claro +fone De Brinde|1.499|null|em10x 149 reais con 90 centavos R$149,90sem juros|null
1583|Celular Nokia 105 Dual Chip + Rádio Fm + Lanterna - Nk093|149|null|em4x 37 reais con 25 centavos R$37,25sem juros|null
1584|Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Branco Samsung |1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|null
1585|Smartphone Samsung Galaxy A03s Dual 6.5 64gb 4gb Ram Preto|899|Antes: 1427 reais con 15 centavos R$1.427,15|em10x 89 reais con 90 centavos R$89,90sem juros|null
1586|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto|1.039|Antes: 1301 reais con 83 centavos R$1.301,83|null|null
1587| Moto G22 Dual SIM 128 GB cosmic black 4 GB RAM|1.020|null|null|2876
1588|Philco Hit PCS01 Dual SIM 64 GB preto 4 GB RAM|1.100|null|em10x 110 reaisR$110sem juros|118
1589|Xiaomi Mi 9T Dual SIM 64 GB preto-carvão 6 GB RAM|2.929|null|em10x 292 reais con 90 centavos R$292,90sem juros|2987
1590|Celular Smartphone Philco Hit P8 32gb 3gb Ram Dark Blue 6''|559|Antes: 699 reaisR$699|null|null
1591|Samsung Galaxy S22+ (Snapdragon) Dual SIM 128 GB white 8 GB RAM|4.699|null|em10x 470 reaisR$470sem juros|124
1592|Samsung Galaxy A04e Dual SIM 64 GB black 3 GB RAM|790|Antes: 1550 reaisR$1.550|null|6
1593|Motorola Edge 20 Lite Dual SIM 128 GB grafite 6 GB RAM|2.624|null|null|198
1594|CAT S52 Dual SIM 64 GB preto 4 GB RAM|2.985|null|null|36
1595|Celular Smartphone Tcl 201 5'' 32gb 1gb Dual Quad Core Preto|359|Antes: 499 reaisR$499|null|null
1596|Smartphone Motorola Moto E32 Dual Sim 6.5 64gb 4gb Ram Rose|899|Antes: 1665 reaisR$1.665|em10x 89 reais con 90 centavos R$89,90sem juros|null
1597|LG K52 (13 Mpx) Dual SIM 64 GB green 3 GB RAM|987|null|null|2301
1598|Samsung Galaxy A23 128gb 4gb Ram Branco|1.249|null|em10x 124 reais con 90 centavos R$124,90sem juros|917
1599|LG K41S 32 GB preto 3 GB RAM|889|null|em10x 88 reais con 90 centavos R$88,90sem juros|22
1600|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Vermelho|1.099|Antes: 1368 reais con 92 centavos R$1.368,92|em10x 109 reais con 90 centavos R$109,90sem juros|null
1601|Samsung Galaxy A03 Core Dual SIM 32 GB black 2 GB RAM|679|Antes: 1099 reaisR$1.099|em10x 67 reais con 90 centavos R$67,90sem juros|4614
1602|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Rose|1.099|Antes: 1368 reais con 91 centavos R$1.368,91|em10x 109 reais con 90 centavos R$109,90sem juros|null
1603| Moto G82 5G Dual SIM 128 GB branco 6 GB RAM|1.899|Antes: 2999 reaisR$2.999|em10x 189 reais con 90 centavos R$189,90sem juros|234
1604|Samsung Galaxy A03s Dual SIM 64 GB preto 4 GB RAM|809|Antes: 988 reais con 09 centavos R$988,09|null|4247
1605|Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5   Preto Samsung|679|Antes: 1099 reaisR$1.099|em10x 67 reais con 90 centavos R$67,90sem juros|null
1606|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto|1.099|Antes: 1368 reais con 91 centavos R$1.368,91|em10x 109 reais con 90 centavos R$109,90sem juros|null
1607| Moto G22 128 GB cosmic black 4 GB RAM|1.095|Antes: 1339 reaisR$1.339|em10x 109 reais con 50 centavos R$109,50sem juros|399
1608|Smartphone Edge 30 Tela 6,5'' 256gb 8gb Ram Grafite Motorola|2.733|Antes: 3999 reaisR$3.999|em10x 273 reais con 32 centavos R$273,32sem juros|null
1609|Soyes Xs13 Mini Smartphone 3g Android 6.0 Dual Sim|256|null|em8x 32 reais con 03 centavos R$32,03sem juros|null
1610|Smartphone Galaxy S21 Fe 6.4'' 5g 128gb 6gb Preto Samsung|2.573|Antes: 4499 reaisR$4.499|em9x 285 reais con 89 centavos R$285,89sem juros|null
1611|Xiaomi Pocophone Poco M3 Pro 5G Dual SIM 64 GB power black 4 GB RAM|1.330|null|null|1542
1612|Smartphone Samsung Galaxy A03s Tela 6.5 64 Gb 4 Gb Ram Azul |857|Antes: 1499 reaisR$1.499|em10x 85 reais con 70 centavos R$85,70sem juros|null
1613|Samsung Galaxy A13 Dual SIM 128 GB branco 4 GB RAM|1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|2830
1614|Realme 9i Dual SIM 128 GB prism black 6 GB RAM|1.279|null|null|36
1615|Samsung Galaxy S20 FE 5G Dual SIM 128 GB cloud lavender 6 GB RAM|2.399|Antes: 3999 reaisR$3.999|em10x 239 reais con 90 centavos R$239,90sem juros|1481
1616|Samsung Galaxy M13 Dual SIM 128 GB cobre 4 GB RAM|1.300|null|null|1709
1617|Smartphone Note 11 - 128gb 4gb Ram Versão Global Nota Fiscal|1.247|null|null|null
1618| Moto G52 Dual SIM 128 GB charcoal grey 4 GB RAM|1.219|Antes: 1465 reais con 37 centavos R$1.465,37|null|1792
1619|Philco Hit P8 Dual SIM 32 GB dark blue 3 GB RAM|559|Antes: 699 reaisR$699|null|1130
1620|LG K61 Dual SIM 128 GB titânio 4 GB RAM|1.070|null|null|1122
1621|Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5  Verde Samsung|719|Antes: 1099 reaisR$1.099|em10x 71 reais con 92 centavos R$71,92sem juros|null
1622|Smartphone Motorola Moto E22 64gb Azul|1.084|Antes: 1299 reaisR$1.299|em10x 108 reais con 43 centavos R$108,43sem juros|null
1623|Smartphone Galaxy A23 5g 128gb 4gb Azul Samsung|1.799|Antes: 2299 reaisR$2.299|em9x 199 reais con 89 centavos R$199,89sem juros|null
1624|Xiaomi Pocophone Poco M4 Pro Dual SIM 128 GB cool blue 6 GB RAM|1.482|null|null|789
1625|Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Azul Samsung |1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|null
1626|Positivo P26 Dual SIM 32 MB preto 32 MB RAM|87|null|null|750
1627| Moto E32 Dual SIM 64 GB rosa 4 GB RAM|839|Antes: 1045 reais con 15 centavos R$1.045,15|null|1559
1628|Smartphone Realme 9 Snapdragon 680 Branco 108mp 128gb 8gb |1.559|null|null|null
1629|Samsung Galaxy Note20 5G Dual SIM 256 GB cinza-místico 8 GB RAM|3.199|null|em10x 319 reais con 90 centavos R$319,90sem juros|275
1630|Xiaomi Redmi Note 11 (Snapdragon) Dual SIM 128 GB graphite gray 6 GB RAM|1.349|null|null|3146
1631|Smartphone Motorola Moto G42 128gb 4gb Ram Rosê|1.999|null|em10x 199 reais con 90 centavos R$199,90sem juros|null
1632|Smartphone Note 11 -128gb 4gb Ram Azul Claro +fone De Brinde|1.499|null|em10x 149 reais con 90 centavos R$149,90sem juros|null
1633|Celular Nokia 105 Dual Chip + Rádio Fm + Lanterna - Nk093|149|null|em4x 37 reais con 25 centavos R$37,25sem juros|null
1634|Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Branco Samsung |1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|null
1635|Smartphone Samsung Galaxy A03s Dual 6.5 64gb 4gb Ram Preto|899|Antes: 1427 reais con 15 centavos R$1.427,15|em10x 89 reais con 90 centavos R$89,90sem juros|null
1636|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto|1.039|Antes: 1301 reais con 83 centavos R$1.301,83|null|null
1637| Moto G22 Dual SIM 128 GB cosmic black 4 GB RAM|1.020|null|null|2876
1638|Philco Hit PCS01 Dual SIM 64 GB preto 4 GB RAM|1.100|null|em10x 110 reaisR$110sem juros|118
1639|Xiaomi Mi 9T Dual SIM 64 GB preto-carvão 6 GB RAM|2.929|null|em10x 292 reais con 90 centavos R$292,90sem juros|2987
1640|Celular Smartphone Philco Hit P8 32gb 3gb Ram Dark Blue 6''|559|Antes: 699 reaisR$699|null|null
1641|Samsung Galaxy S22+ (Snapdragon) Dual SIM 128 GB white 8 GB RAM|4.699|null|em10x 470 reaisR$470sem juros|124
1642|Samsung Galaxy A04e Dual SIM 64 GB black 3 GB RAM|790|Antes: 1550 reaisR$1.550|null|6
1643|Motorola Edge 20 Lite Dual SIM 128 GB grafite 6 GB RAM|2.624|null|null|198
1644|CAT S52 Dual SIM 64 GB preto 4 GB RAM|2.985|null|null|36
1645|Celular Smartphone Tcl 201 5'' 32gb 1gb Dual Quad Core Preto|359|Antes: 499 reaisR$499|null|null
1646|Smartphone Motorola Moto E32 Dual Sim 6.5 64gb 4gb Ram Rose|899|Antes: 1665 reaisR$1.665|em10x 89 reais con 90 centavos R$89,90sem juros|null
1647|LG K52 (13 Mpx) Dual SIM 64 GB green 3 GB RAM|987|null|null|2301
1648|Samsung Galaxy A23 128gb 4gb Ram Branco|1.249|null|em10x 124 reais con 90 centavos R$124,90sem juros|917
1649|LG K41S 32 GB preto 3 GB RAM|889|null|em10x 88 reais con 90 centavos R$88,90sem juros|22
1650|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Vermelho|1.099|Antes: 1368 reais con 92 centavos R$1.368,92|em10x 109 reais con 90 centavos R$109,90sem juros|null
1651|Samsung Galaxy A03 Core Dual SIM 32 GB black 2 GB RAM|679|Antes: 1099 reaisR$1.099|em10x 67 reais con 90 centavos R$67,90sem juros|4614
1652|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Rose|1.099|Antes: 1368 reais con 91 centavos R$1.368,91|em10x 109 reais con 90 centavos R$109,90sem juros|null
1653| Moto G82 5G Dual SIM 128 GB branco 6 GB RAM|1.899|Antes: 2999 reaisR$2.999|em10x 189 reais con 90 centavos R$189,90sem juros|234
1654|Samsung Galaxy A03s Dual SIM 64 GB preto 4 GB RAM|809|Antes: 988 reais con 09 centavos R$988,09|null|4247
1655|Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5   Preto Samsung|679|Antes: 1099 reaisR$1.099|em10x 67 reais con 90 centavos R$67,90sem juros|null
1656|Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto|1.099|Antes: 1368 reais con 91 centavos R$1.368,91|em10x 109 reais con 90 centavos R$109,90sem juros|null
1657| Moto G22 128 GB cosmic black 4 GB RAM|1.095|Antes: 1339 reaisR$1.339|em10x 109 reais con 50 centavos R$109,50sem juros|399
1658|Smartphone Edge 30 Tela 6,5'' 256gb 8gb Ram Grafite Motorola|2.733|Antes: 3999 reaisR$3.999|em10x 273 reais con 32 centavos R$273,32sem juros|null
1659|Soyes Xs13 Mini Smartphone 3g Android 6.0 Dual Sim|256|null|em8x 32 reais con 03 centavos R$32,03sem juros|null
1660|Smartphone Galaxy S21 Fe 6.4'' 5g 128gb 6gb Preto Samsung|2.573|Antes: 4499 reaisR$4.499|em9x 285 reais con 89 centavos R$285,89sem juros|null
1661|Xiaomi Pocophone Poco M3 Pro 5G Dual SIM 64 GB power black 4 GB RAM|1.330|null|null|1542
1662|Smartphone Samsung Galaxy A03s Tela 6.5 64 Gb 4 Gb Ram Azul |857|Antes: 1499 reaisR$1.499|em10x 85 reais con 70 centavos R$85,70sem juros|null
1663|Samsung Galaxy A13 Dual SIM 128 GB branco 4 GB RAM|1.099|Antes: 1599 reaisR$1.599|em10x 109 reais con 90 centavos R$109,90sem juros|2830
1664|Realme 9i Dual SIM 128 GB prism black 6 GB RAM|1.279|null|null|36
1665|Samsung Galaxy S20 FE 5G Dual SIM 128 GB cloud lavender 6 GB RAM|2.399|Antes: 3999 reaisR$3.999|em10x 239 reais con 90 centavos R$239,90sem juros|1481
1666|Samsung Galaxy M13 Dual SIM 128 GB cobre 4 GB RAM|1.300|null|null|1709
1667|Smartphone Note 11 - 128gb 4gb Ram Versão Global Nota Fiscal|1.247|null|null|null
1668| Moto G52 Dual SIM 128 GB charcoal grey 4 GB RAM|1.219|Antes: 1465 reais con 37 centavos R$1.465,37|null|1792
1669|Philco Hit P8 Dual SIM 32 GB dark blue 3 GB RAM|559|Antes: 699 reaisR$699|null|1130
1670|LG K61 Dual SIM 128 GB titânio 4 GB RAM|1.070|null|null|1122
1671|Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5  Verde Samsung|719|Antes: 1099 reaisR$1.099|em10x 71 reais con 92 centavos R$71,92sem juros|null
1672|Smartphone Motorola Moto E22 64gb Azul|1.084|Antes: 1299 reaisR$1.299|em10x 108 reais con 43 centavos R$108,43sem juros|null
1673|Smartphone Galaxy A23 5g 128gb 4gb Azul Samsung|1.799|Antes: 2299 reaisR$2.299|em9x 199 reais con 89 centavos R$199,89sem juros|null
