161,Xiaomi Pocophone Poco M3 Pro 5G Dual SIM 64 GB power black 4 GB RAM,1.33,"",1542,"","","",Xiaomi Pocophone Poco M3 Pro 5G,Xiaomi Pocophone Poco M3 Pro 5G Dual SIM 64 GB power black,64,power black,4 GB RAM
162,Smartphone Samsung Galaxy A03s Tela 6.5 64 Gb 4 Gb Ram Azul,857.0,1.499,null,10,"85,70",sem juros,"","","","",""
163,Samsung Galaxy A13 Dual SIM 128 GB branco 4 GB RAM,1.099,1.599,2830,10,"109,90",sem juros,Samsung Galaxy A13,Samsung Galaxy A13 Dual SIM 128 GB branco,128,branco,4 GB RAM
164,Realme 9i Dual SIM 128 GB prism black 6 GB RAM,1.279,"",36,"","","",Realme 9i,Realme 9i Dual SIM 128 GB prism black,128,prism black,6 GB RAM
165,Samsung Galaxy S20 FE 5G Dual SIM 128 GB cloud lavender 6 GB RAM,2.399,3.999,1481,10,"239,90",sem juros,Samsung Galaxy S20 FE 5G,Samsung Galaxy S20 FE 5G Dual SIM 128 GB cloud lavender,128,cloud lavender,6 GB RAM
166,Samsung Galaxy M13 Dual SIM 128 GB cobre 4 GB RAM,1.3,"",1709,"","","",Samsung Galaxy M13,Samsung Galaxy M13 Dual SIM 128 GB cobre,128,cobre,4 GB RAM
167,Smartphone Note 11 - 128gb 4gb Ram Versão Global Nota Fiscal,1.247,"",null,"","","","","","","",""
168,Moto G52 Dual SIM 128 GB charcoal grey 4 GB RAM,1.219,1.465,1792,"","","",Moto G52,Moto G52 Dual SIM 128 GB charcoal grey,128,charcoal grey,4 GB RAM
169,Philco Hit P8 Dual SIM 32 GB dark blue 3 GB RAM,559.0,"",1130,"","","",Philco Hit P8,Philco Hit P8 Dual SIM 32 GB dark blue,32,dark blue,3 GB RAM
170,LG K61 Dual SIM 128 GB titânio 4 GB RAM,1.07,"",1122,"","","",LG K61,LG K61 Dual SIM 128 GB titânio,128,titânio,4 GB RAM
171,"Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5  Verde Samsung",719.0,1.099,null,10,"71,92",sem juros,"","","","",""
172,Smartphone Motorola Moto E22 64gb Azul,1.084,1.299,null,10,"108,43",sem juros,"","","","",""
173,Smartphone Galaxy A23 5g 128gb 4gb Azul Samsung,1.799,2.299,null,9,"199,89",sem juros,"","","","",""
174,Xiaomi Pocophone Poco M4 Pro Dual SIM 128 GB cool blue 6 GB RAM,1.482,"",789,"","","",Xiaomi Pocophone Poco M4 Pro,Xiaomi Pocophone Poco M4 Pro Dual SIM 128 GB cool blue,128,cool blue,6 GB RAM
175,Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Azul Samsung,1.099,1.599,null,10,"109,90",sem juros,"","","","",""
176,Positivo P26 Dual SIM 32 MB preto 32 MB RAM,87.0,"",750,"","","",Positivo P26,"","","",""
177,Moto E32 Dual SIM 64 GB rosa 4 GB RAM,839.0,1.045,1559,"","","",Moto E32,Moto E32 Dual SIM 64 GB rosa,64,rosa,4 GB RAM
178,Smartphone Realme 9 Snapdragon 680 Branco 108mp 128gb 8gb,1.559,"",null,"","","","","","","",""
179,Samsung Galaxy Note20 5G Dual SIM 256 GB cinza-místico 8 GB RAM,3.199,"",275,10,"319,90",sem juros,Samsung Galaxy Note20 5G,Samsung Galaxy Note20 5G Dual SIM 256 GB cinza-místico,256,cinza-místico,8 GB RAM
180,Xiaomi Redmi Note 11 (Snapdragon) Dual SIM 128 GB graphite gray 6 GB RAM,1.349,"",3146,"","","",Xiaomi Redmi Note 11 (Snapdragon),Xiaomi Redmi Note 11 (Snapdragon) Dual SIM 128 GB graphite gray,128,graphite gray,6 GB RAM
181,Smartphone Motorola Moto G42 128gb 4gb Ram Rosê,1.999,"",null,10,"199,90",sem juros,"","","","",""
182,Smartphone Note 11 -128gb 4gb Ram Azul Claro +fone De Brinde,1.499,"",null,10,"149,90",sem juros,"","","","",""
183,Celular Nokia 105 Dual Chip + Rádio Fm + Lanterna - Nk093,149.0,"",null,4,"37,25",sem juros,Celular Nokia 105,"","","",""
184,Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Branco Samsung,1.099,1.599,null,10,"109,90",sem juros,"","","","",""
185,Smartphone Samsung Galaxy A03s Dual 6.5 64gb 4gb Ram Preto,899.0,1.427,null,10,"89,90",sem juros,Smartphone Samsung Galaxy A03s,"","","",""
186,"Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto",1.039,1.301,null,"","","","","","","",""
187,Moto G22 Dual SIM 128 GB cosmic black 4 GB RAM,1.02,"",2876,"","","",Moto G22,Moto G22 Dual SIM 128 GB cosmic black,128,cosmic black,4 GB RAM
188,Philco Hit PCS01 Dual SIM 64 GB preto 4 GB RAM,1.1,"",118,10,"",sem juros,Philco Hit PCS01,Philco Hit PCS01 Dual SIM 64 GB preto,64,preto,4 GB RAM
189,Xiaomi Mi 9T Dual SIM 64 GB preto-carvão 6 GB RAM,2.929,"",2987,10,"292,90",sem juros,Xiaomi Mi 9T,Xiaomi Mi 9T Dual SIM 64 GB preto-carvão,64,preto-carvão,6 GB RAM
190,Celular Smartphone Philco Hit P8 32gb 3gb Ram Dark Blue 6'',559.0,"",null,"","","","","","","",""
191,Samsung Galaxy S22+ (Snapdragon) Dual SIM 128 GB white 8 GB RAM,4.699,"",124,10,"",sem juros,Samsung Galaxy S22+ (Snapdragon),Samsung Galaxy S22+ (Snapdragon) Dual SIM 128 GB white,128,white,8 GB RAM
192,Samsung Galaxy A04e Dual SIM 64 GB black 3 GB RAM,790.0,1.550,6,"","","",Samsung Galaxy A04e,Samsung Galaxy A04e Dual SIM 64 GB black,64,black,3 GB RAM
193,Motorola Edge 20 Lite Dual SIM 128 GB grafite 6 GB RAM,2.624,"",198,"","","",Motorola Edge 20 Lite,Motorola Edge 20 Lite Dual SIM 128 GB grafite,128,grafite,6 GB RAM
194,CAT S52 Dual SIM 64 GB preto 4 GB RAM,2.985,"",36,"","","",CAT S52,CAT S52 Dual SIM 64 GB preto,64,preto,4 GB RAM
195,Celular Smartphone Tcl 201 5'' 32gb 1gb Dual Quad Core Preto,359.0,"",null,"","","",Celular Smartphone Tcl 201 5'' 32gb 1gb,"","","",""
196,Smartphone Motorola Moto E32 Dual Sim 6.5 64gb 4gb Ram Rose,899.0,1.665,null,10,"89,90",sem juros,Smartphone Motorola Moto E32,"","","",""
197,LG K52 (13 Mpx) Dual SIM 64 GB green 3 GB RAM,987.0,"",2301,"","","",LG K52 (13 Mpx),LG K52 (13 Mpx) Dual SIM 64 GB green,64,green,3 GB RAM
198,Samsung Galaxy A23 128gb 4gb Ram Branco,1.249,"",917,10,"124,90",sem juros,"","","","",""
199,LG K41S 32 GB preto 3 GB RAM,889.0,"",22,10,"88,90",sem juros,"",LG K41S 32 GB preto,32,preto,3 GB RAM
200,"Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Vermelho",1.099,1.368,null,10,"109,90",sem juros,"","","","",""
201,Samsung Galaxy A03 Core Dual SIM 32 GB black 2 GB RAM,679.0,1.099,4614,10,"67,90",sem juros,Samsung Galaxy A03 Core,Samsung Galaxy A03 Core Dual SIM 32 GB black,32,black,2 GB RAM
202,"Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Rose",1.099,1.368,null,10,"109,90",sem juros,"","","","",""
203,Moto G82 5G Dual SIM 128 GB branco 6 GB RAM,1.899,2.999,234,10,"189,90",sem juros,Moto G82 5G,Moto G82 5G Dual SIM 128 GB branco,128,branco,6 GB RAM
204,Samsung Galaxy A03s Dual SIM 64 GB preto 4 GB RAM,809.0,"988,09",4247,"","","",Samsung Galaxy A03s,Samsung Galaxy A03s Dual SIM 64 GB preto,64,preto,4 GB RAM
205,"Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5   Preto Samsung",679.0,1.099,null,10,"67,90",sem juros,"","","","",""
206,"Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto",1.099,1.368,null,10,"109,90",sem juros,"","","","",""
207,Moto G22 128 GB cosmic black 4 GB RAM,1.095,1.339,399,10,"109,50",sem juros,"",Moto G22 128 GB cosmic black,128,cosmic black,4 GB RAM
208,"Smartphone Edge 30 Tela 6,5'' 256gb 8gb Ram Grafite Motorola",2.733,3.999,null,10,"273,32",sem juros,"","","","",""
209,Soyes Xs13 Mini Smartphone 3g Android 6.0 Dual Sim,256.0,"",null,8,"32,03",sem juros,Soyes Xs13 Mini Smartphone 3g Android 6.0,"","","",""
210,Smartphone Galaxy S21 Fe 6.4'' 5g 128gb 6gb Preto Samsung,2.573,4.499,null,9,"285,89",sem juros,"","","","",""
211,Xiaomi Pocophone Poco M3 Pro 5G Dual SIM 64 GB power black 4 GB RAM,1.33,"",1542,"","","",Xiaomi Pocophone Poco M3 Pro 5G,Xiaomi Pocophone Poco M3 Pro 5G Dual SIM 64 GB power black,64,power black,4 GB RAM
212,Smartphone Samsung Galaxy A03s Tela 6.5 64 Gb 4 Gb Ram Azul,857.0,1.499,null,10,"85,70",sem juros,"","","","",""
213,Samsung Galaxy A13 Dual SIM 128 GB branco 4 GB RAM,1.099,1.599,2830,10,"109,90",sem juros,Samsung Galaxy A13,Samsung Galaxy A13 Dual SIM 128 GB branco,128,branco,4 GB RAM
214,Realme 9i Dual SIM 128 GB prism black 6 GB RAM,1.279,"",36,"","","",Realme 9i,Realme 9i Dual SIM 128 GB prism black,128,prism black,6 GB RAM
215,Samsung Galaxy S20 FE 5G Dual SIM 128 GB cloud lavender 6 GB RAM,2.399,3.999,1481,10,"239,90",sem juros,Samsung Galaxy S20 FE 5G,Samsung Galaxy S20 FE 5G Dual SIM 128 GB cloud lavender,128,cloud lavender,6 GB RAM
216,Samsung Galaxy M13 Dual SIM 128 GB cobre 4 GB RAM,1.3,"",1709,"","","",Samsung Galaxy M13,Samsung Galaxy M13 Dual SIM 128 GB cobre,128,cobre,4 GB RAM
217,Smartphone Note 11 - 128gb 4gb Ram Versão Global Nota Fiscal,1.247,"",null,"","","","","","","",""
218,Moto G52 Dual SIM 128 GB charcoal grey 4 GB RAM,1.219,1.465,1792,"","","",Moto G52,Moto G52 Dual SIM 128 GB charcoal grey,128,charcoal grey,4 GB RAM
219,Philco Hit P8 Dual SIM 32 GB dark blue 3 GB RAM,559.0,"",1130,"","","",Philco Hit P8,Philco Hit P8 Dual SIM 32 GB dark blue,32,dark blue,3 GB RAM
220,LG K61 Dual SIM 128 GB titânio 4 GB RAM,1.07,"",1122,"","","",LG K61,LG K61 Dual SIM 128 GB titânio,128,titânio,4 GB RAM
221,"Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5  Verde Samsung",719.0,1.099,null,10,"71,92",sem juros,"","","","",""
222,Smartphone Motorola Moto E22 64gb Azul,1.084,1.299,null,10,"108,43",sem juros,"","","","",""
223,Smartphone Galaxy A23 5g 128gb 4gb Azul Samsung,1.799,2.299,null,9,"199,89",sem juros,"","","","",""
224,Xiaomi Pocophone Poco M4 Pro Dual SIM 128 GB cool blue 6 GB RAM,1.482,"",789,"","","",Xiaomi Pocophone Poco M4 Pro,Xiaomi Pocophone Poco M4 Pro Dual SIM 128 GB cool blue,128,cool blue,6 GB RAM
225,Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Azul Samsung,1.099,1.599,null,10,"109,90",sem juros,"","","","",""
226,Positivo P26 Dual SIM 32 MB preto 32 MB RAM,87.0,"",750,"","","",Positivo P26,"","","",""
227,Moto E32 Dual SIM 64 GB rosa 4 GB RAM,839.0,1.045,1559,"","","",Moto E32,Moto E32 Dual SIM 64 GB rosa,64,rosa,4 GB RAM
228,Smartphone Realme 9 Snapdragon 680 Branco 108mp 128gb 8gb,1.559,"",null,"","","","","","","",""
229,Samsung Galaxy Note20 5G Dual SIM 256 GB cinza-místico 8 GB RAM,3.199,"",275,10,"319,90",sem juros,Samsung Galaxy Note20 5G,Samsung Galaxy Note20 5G Dual SIM 256 GB cinza-místico,256,cinza-místico,8 GB RAM
230,Xiaomi Redmi Note 11 (Snapdragon) Dual SIM 128 GB graphite gray 6 GB RAM,1.349,"",3146,"","","",Xiaomi Redmi Note 11 (Snapdragon),Xiaomi Redmi Note 11 (Snapdragon) Dual SIM 128 GB graphite gray,128,graphite gray,6 GB RAM
231,Smartphone Motorola Moto G42 128gb 4gb Ram Rosê,1.999,"",null,10,"199,90",sem juros,"","","","",""
232,Smartphone Note 11 -128gb 4gb Ram Azul Claro +fone De Brinde,1.499,"",null,10,"149,90",sem juros,"","","","",""
233,Celular Nokia 105 Dual Chip + Rádio Fm + Lanterna - Nk093,149.0,"",null,4,"37,25",sem juros,Celular Nokia 105,"","","",""
234,Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Branco Samsung,1.099,1.599,null,10,"109,90",sem juros,"","","","",""
235,Smartphone Samsung Galaxy A03s Dual 6.5 64gb 4gb Ram Preto,899.0,1.427,null,10,"89,90",sem juros,Smartphone Samsung Galaxy A03s,"","","",""
236,"Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto",1.039,1.301,null,"","","","","","","",""
237,Moto G22 Dual SIM 128 GB cosmic black 4 GB RAM,1.02,"",2876,"","","",Moto G22,Moto G22 Dual SIM 128 GB cosmic black,128,cosmic black,4 GB RAM
238,Philco Hit PCS01 Dual SIM 64 GB preto 4 GB RAM,1.1,"",118,10,"",sem juros,Philco Hit PCS01,Philco Hit PCS01 Dual SIM 64 GB preto,64,preto,4 GB RAM
239,Xiaomi Mi 9T Dual SIM 64 GB preto-carvão 6 GB RAM,2.929,"",2987,10,"292,90",sem juros,Xiaomi Mi 9T,Xiaomi Mi 9T Dual SIM 64 GB preto-carvão,64,preto-carvão,6 GB RAM
240,Celular Smartphone Philco Hit P8 32gb 3gb Ram Dark Blue 6'',559.0,"",null,"","","","","","","",""
241,Samsung Galaxy S22+ (Snapdragon) Dual SIM 128 GB white 8 GB RAM,4.699,"",124,10,"",sem juros,Samsung Galaxy S22+ (Snapdragon),Samsung Galaxy S22+ (Snapdragon) Dual SIM 128 GB white,128,white,8 GB RAM
242,Samsung Galaxy A04e Dual SIM 64 GB black 3 GB RAM,790.0,1.550,6,"","","",Samsung Galaxy A04e,Samsung Galaxy A04e Dual SIM 64 GB black,64,black,3 GB RAM
243,Motorola Edge 20 Lite Dual SIM 128 GB grafite 6 GB RAM,2.624,"",198,"","","",Motorola Edge 20 Lite,Motorola Edge 20 Lite Dual SIM 128 GB grafite,128,grafite,6 GB RAM
244,CAT S52 Dual SIM 64 GB preto 4 GB RAM,2.985,"",36,"","","",CAT S52,CAT S52 Dual SIM 64 GB preto,64,preto,4 GB RAM
245,Celular Smartphone Tcl 201 5'' 32gb 1gb Dual Quad Core Preto,359.0,"",null,"","","",Celular Smartphone Tcl 201 5'' 32gb 1gb,"","","",""
246,Smartphone Motorola Moto E32 Dual Sim 6.5 64gb 4gb Ram Rose,899.0,1.665,null,10,"89,90",sem juros,Smartphone Motorola Moto E32,"","","",""
247,LG K52 (13 Mpx) Dual SIM 64 GB green 3 GB RAM,987.0,"",2301,"","","",LG K52 (13 Mpx),LG K52 (13 Mpx) Dual SIM 64 GB green,64,green,3 GB RAM
248,Samsung Galaxy A23 128gb 4gb Ram Branco,1.249,"",917,10,"124,90",sem juros,"","","","",""
249,LG K41S 32 GB preto 3 GB RAM,889.0,"",22,10,"88,90",sem juros,"",LG K41S 32 GB preto,32,preto,3 GB RAM
250,"Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Vermelho",1.099,1.368,null,10,"109,90",sem juros,"","","","",""
251,Samsung Galaxy A03 Core Dual SIM 32 GB black 2 GB RAM,679.0,1.099,4614,10,"67,90",sem juros,Samsung Galaxy A03 Core,Samsung Galaxy A03 Core Dual SIM 32 GB black,32,black,2 GB RAM
252,"Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Rose",1.099,1.368,null,10,"109,90",sem juros,"","","","",""
253,Moto G82 5G Dual SIM 128 GB branco 6 GB RAM,1.899,2.999,234,10,"189,90",sem juros,Moto G82 5G,Moto G82 5G Dual SIM 128 GB branco,128,branco,6 GB RAM
254,Samsung Galaxy A03s Dual SIM 64 GB preto 4 GB RAM,809.0,"988,09",4247,"","","",Samsung Galaxy A03s,Samsung Galaxy A03s Dual SIM 64 GB preto,64,preto,4 GB RAM
255,"Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5   Preto Samsung",679.0,1.099,null,10,"67,90",sem juros,"","","","",""
256,"Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto",1.099,1.368,null,10,"109,90",sem juros,"","","","",""
257,Moto G22 128 GB cosmic black 4 GB RAM,1.095,1.339,399,10,"109,50",sem juros,"",Moto G22 128 GB cosmic black,128,cosmic black,4 GB RAM
258,"Smartphone Edge 30 Tela 6,5'' 256gb 8gb Ram Grafite Motorola",2.733,3.999,null,10,"273,32",sem juros,"","","","",""
259,Soyes Xs13 Mini Smartphone 3g Android 6.0 Dual Sim,256.0,"",null,8,"32,03",sem juros,Soyes Xs13 Mini Smartphone 3g Android 6.0,"","","",""
260,Smartphone Galaxy S21 Fe 6.4'' 5g 128gb 6gb Preto Samsung,2.573,4.499,null,9,"285,89",sem juros,"","","","",""
261,Xiaomi Pocophone Poco M3 Pro 5G Dual SIM 64 GB power black 4 GB RAM,1.33,"",1542,"","","",Xiaomi Pocophone Poco M3 Pro 5G,Xiaomi Pocophone Poco M3 Pro 5G Dual SIM 64 GB power black,64,power black,4 GB RAM
262,Smartphone Samsung Galaxy A03s Tela 6.5 64 Gb 4 Gb Ram Azul,857.0,1.499,null,10,"85,70",sem juros,"","","","",""
263,Samsung Galaxy A13 Dual SIM 128 GB branco 4 GB RAM,1.099,1.599,2830,10,"109,90",sem juros,Samsung Galaxy A13,Samsung Galaxy A13 Dual SIM 128 GB branco,128,branco,4 GB RAM
264,Realme 9i Dual SIM 128 GB prism black 6 GB RAM,1.279,"",36,"","","",Realme 9i,Realme 9i Dual SIM 128 GB prism black,128,prism black,6 GB RAM
265,Samsung Galaxy S20 FE 5G Dual SIM 128 GB cloud lavender 6 GB RAM,2.399,3.999,1481,10,"239,90",sem juros,Samsung Galaxy S20 FE 5G,Samsung Galaxy S20 FE 5G Dual SIM 128 GB cloud lavender,128,cloud lavender,6 GB RAM
266,Samsung Galaxy M13 Dual SIM 128 GB cobre 4 GB RAM,1.3,"",1709,"","","",Samsung Galaxy M13,Samsung Galaxy M13 Dual SIM 128 GB cobre,128,cobre,4 GB RAM
267,Smartphone Note 11 - 128gb 4gb Ram Versão Global Nota Fiscal,1.247,"",null,"","","","","","","",""
268,Moto G52 Dual SIM 128 GB charcoal grey 4 GB RAM,1.219,1.465,1792,"","","",Moto G52,Moto G52 Dual SIM 128 GB charcoal grey,128,charcoal grey,4 GB RAM
269,Philco Hit P8 Dual SIM 32 GB dark blue 3 GB RAM,559.0,"",1130,"","","",Philco Hit P8,Philco Hit P8 Dual SIM 32 GB dark blue,32,dark blue,3 GB RAM
270,LG K61 Dual SIM 128 GB titânio 4 GB RAM,1.07,"",1122,"","","",LG K61,LG K61 Dual SIM 128 GB titânio,128,titânio,4 GB RAM
271,"Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5  Verde Samsung",719.0,1.099,null,10,"71,92",sem juros,"","","","",""
272,Smartphone Motorola Moto E22 64gb Azul,1.084,1.299,null,10,"108,43",sem juros,"","","","",""
273,Smartphone Galaxy A23 5g 128gb 4gb Azul Samsung,1.799,2.299,null,9,"199,89",sem juros,"","","","",""
274,Xiaomi Pocophone Poco M4 Pro Dual SIM 128 GB cool blue 6 GB RAM,1.482,"",789,"","","",Xiaomi Pocophone Poco M4 Pro,Xiaomi Pocophone Poco M4 Pro Dual SIM 128 GB cool blue,128,cool blue,6 GB RAM
275,Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Azul Samsung,1.099,1.599,null,10,"109,90",sem juros,"","","","",""
276,Positivo P26 Dual SIM 32 MB preto 32 MB RAM,87.0,"",750,"","","",Positivo P26,"","","",""
277,Moto E32 Dual SIM 64 GB rosa 4 GB RAM,839.0,1.045,1559,"","","",Moto E32,Moto E32 Dual SIM 64 GB rosa,64,rosa,4 GB RAM
278,Smartphone Realme 9 Snapdragon 680 Branco 108mp 128gb 8gb,1.559,"",null,"","","","","","","",""
279,Samsung Galaxy Note20 5G Dual SIM 256 GB cinza-místico 8 GB RAM,3.199,"",275,10,"319,90",sem juros,Samsung Galaxy Note20 5G,Samsung Galaxy Note20 5G Dual SIM 256 GB cinza-místico,256,cinza-místico,8 GB RAM
280,Xiaomi Redmi Note 11 (Snapdragon) Dual SIM 128 GB graphite gray 6 GB RAM,1.349,"",3146,"","","",Xiaomi Redmi Note 11 (Snapdragon),Xiaomi Redmi Note 11 (Snapdragon) Dual SIM 128 GB graphite gray,128,graphite gray,6 GB RAM
281,Smartphone Motorola Moto G42 128gb 4gb Ram Rosê,1.999,"",null,10,"199,90",sem juros,"","","","",""
282,Smartphone Note 11 -128gb 4gb Ram Azul Claro +fone De Brinde,1.499,"",null,10,"149,90",sem juros,"","","","",""
283,Celular Nokia 105 Dual Chip + Rádio Fm + Lanterna - Nk093,149.0,"",null,4,"37,25",sem juros,Celular Nokia 105,"","","",""
284,Smartphone Galaxy A13 6.6'' 128gb 4gb Ram Branco Samsung,1.099,1.599,null,10,"109,90",sem juros,"","","","",""
285,Smartphone Samsung Galaxy A03s Dual 6.5 64gb 4gb Ram Preto,899.0,1.427,null,10,"89,90",sem juros,Smartphone Samsung Galaxy A03s,"","","",""
286,"Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto",1.039,1.301,null,"","","","","","","",""
287,Moto G22 Dual SIM 128 GB cosmic black 4 GB RAM,1.02,"",2876,"","","",Moto G22,Moto G22 Dual SIM 128 GB cosmic black,128,cosmic black,4 GB RAM
288,Philco Hit PCS01 Dual SIM 64 GB preto 4 GB RAM,1.1,"",118,10,"",sem juros,Philco Hit PCS01,Philco Hit PCS01 Dual SIM 64 GB preto,64,preto,4 GB RAM
289,Xiaomi Mi 9T Dual SIM 64 GB preto-carvão 6 GB RAM,2.929,"",2987,10,"292,90",sem juros,Xiaomi Mi 9T,Xiaomi Mi 9T Dual SIM 64 GB preto-carvão,64,preto-carvão,6 GB RAM
290,Celular Smartphone Philco Hit P8 32gb 3gb Ram Dark Blue 6'',559.0,"",null,"","","","","","","",""
291,Samsung Galaxy S22+ (Snapdragon) Dual SIM 128 GB white 8 GB RAM,4.699,"",124,10,"",sem juros,Samsung Galaxy S22+ (Snapdragon),Samsung Galaxy S22+ (Snapdragon) Dual SIM 128 GB white,128,white,8 GB RAM
292,Samsung Galaxy A04e Dual SIM 64 GB black 3 GB RAM,790.0,1.550,6,"","","",Samsung Galaxy A04e,Samsung Galaxy A04e Dual SIM 64 GB black,64,black,3 GB RAM
293,Motorola Edge 20 Lite Dual SIM 128 GB grafite 6 GB RAM,2.624,"",198,"","","",Motorola Edge 20 Lite,Motorola Edge 20 Lite Dual SIM 128 GB grafite,128,grafite,6 GB RAM
294,CAT S52 Dual SIM 64 GB preto 4 GB RAM,2.985,"",36,"","","",CAT S52,CAT S52 Dual SIM 64 GB preto,64,preto,4 GB RAM
295,Celular Smartphone Tcl 201 5'' 32gb 1gb Dual Quad Core Preto,359.0,"",null,"","","",Celular Smartphone Tcl 201 5'' 32gb 1gb,"","","",""
296,Smartphone Motorola Moto E32 Dual Sim 6.5 64gb 4gb Ram Rose,899.0,1.665,null,10,"89,90",sem juros,Smartphone Motorola Moto E32,"","","",""
297,LG K52 (13 Mpx) Dual SIM 64 GB green 3 GB RAM,987.0,"",2301,"","","",LG K52 (13 Mpx),LG K52 (13 Mpx) Dual SIM 64 GB green,64,green,3 GB RAM
298,Samsung Galaxy A23 128gb 4gb Ram Branco,1.249,"",917,10,"124,90",sem juros,"","","","",""
299,LG K41S 32 GB preto 3 GB RAM,889.0,"",22,10,"88,90",sem juros,"",LG K41S 32 GB preto,32,preto,3 GB RAM
300,"Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Vermelho",1.099,1.368,null,10,"109,90",sem juros,"","","","",""
301,Samsung Galaxy A03 Core Dual SIM 32 GB black 2 GB RAM,679.0,1.099,4614,10,"67,90",sem juros,Samsung Galaxy A03 Core,Samsung Galaxy A03 Core Dual SIM 32 GB black,32,black,2 GB RAM
302,"Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Rose",1.099,1.368,null,10,"109,90",sem juros,"","","","",""
303,Moto G82 5G Dual SIM 128 GB branco 6 GB RAM,1.899,2.999,234,10,"189,90",sem juros,Moto G82 5G,Moto G82 5G Dual SIM 128 GB branco,128,branco,6 GB RAM
304,Samsung Galaxy A03s Dual SIM 64 GB preto 4 GB RAM,809.0,"988,09",4247,"","","",Samsung Galaxy A03s,Samsung Galaxy A03s Dual SIM 64 GB preto,64,preto,4 GB RAM
305,"Smartphone Galaxy A03 Core 32gb 2gb Tela 6,5   Preto Samsung",679.0,1.099,null,10,"67,90",sem juros,"","","","",""
306,"Smartphone Motorola Moto G32 128gb 4gb Ram 6,5 - Preto",1.099,1.368,null,10,"109,90",sem juros,"","","","",""
307,Moto G22 128 GB cosmic black 4 GB RAM,1.095,1.339,399,10,"109,50",sem juros,"",Moto G22 128 GB cosmic black,128,cosmic black,4 GB RAM
308,"Smartphone Edge 30 Tela 6,5'' 256gb 8gb Ram Grafite Motorola",2.733,3.999,null,10,"273,32",sem juros,"","","","",""
309,Soyes Xs13 Mini Smartphone 3g Android 6.0 Dual Sim,256.0,"",null,8,"32,03",sem juros,Soyes Xs13 Mini Smartphone 3g Android 6.0,"","","",""
310,Smartphone Galaxy S21 Fe 6.4'' 5g 128gb 6gb Preto Samsung,2.573,4.499,null,9,"285,89",sem juros,"","","","",""
311,Xiaomi Pocophone Poco M3 Pro 5G Dual SIM 64 GB power black 4 GB RAM,1.33,"",1542,"","","",Xiaomi Pocophone Poco M3 Pro 5G,Xiaomi Pocophone Poco M3 Pro 5G Dual SIM 64 GB power black,64,power black,4 GB RAM
312,Smartphone Samsung Galaxy A03s Tela 6.5 64 Gb 4 Gb Ram Azul,857.0,1.499,null,10,"85,70",sem juros,"","","","",""
313,Samsung Galaxy A13 Dual SIM 128 GB branco 4 GB RAM,1.099,1.599,2830,10,"109,90",sem juros,Samsung Galaxy A13,Samsung Galaxy A13 Dual SIM 128 GB branco,128,branco,4 GB RAM
314,Realme 9i Dual SIM 128 GB prism black 6 GB RAM,1.279,"",36,"","","",Realme 9i,Realme 9i Dual SIM 128 GB prism black,128,prism black,6 GB RAM
315,Samsung Galaxy S20 FE 5G Dual SIM 128 GB cloud lavender 6 GB RAM,2.399,3.999,1481,10,"239,90",sem juros,Samsung Galaxy S20 FE 5G,Samsung Galaxy S20 FE 5G Dual SIM 128 GB cloud lavender,128,cloud lavender,6 GB RAM
316,Samsung Galaxy M13 Dual SIM 128 GB cobre 4 GB RAM,1.3,"",1709,"","","",Samsung Galaxy M13,Samsung Galaxy M13 Dual SIM 128 GB cobre,128,cobre,4 GB RAM
317,Smartphone Note 11 - 128gb 4gb Ram Versão Global Nota Fiscal,1.247,"",null,"","","","","","","",""
318,Moto G52 Dual SIM 128 GB charcoal grey 4 GB RAM,1.219,1.465,1792,"","","",Moto G52,Moto G52 Dual SIM 128 GB charcoal grey,128,charcoal grey,4 GB RAM
319,Philco Hit P8 Dual SIM 32 GB dark blue 3 GB RAM,559.0,"",1130,"","","",Philco Hit P8,Philco Hit P8 Dual SIM 32 GB dark blue,32,dark blue,3 GB RAM
320,LG K61 Dual SIM 128 GB titânio 4 GB RAM,1.07,"",1122,"","","",LG K61,LG K61 Dual SIM 128 GB titânio,128,titânio,4 GB RAM
